Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI,district_id,district_name,year
2019,2,Clark,2092.1,Innovations ES,Victory District Charter,54.0,3,YES,42,33.9,17,YES,YES,NO,NO,NO,54.8,33.3,56.4,,,,,,,,13.1,NO,,YES,2.0,YES,2.0,64827,Churchill,2019
2019,2,Clark,2093.1,One Hundred Acad ES,Charter District,28.5,2,YES,26.4,21.2,19.2,YES,YES,NO,NO,NO,34.2,24,35,,,,,,,,12.9,YES,2.0,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2094.1,Dickens ES,Regular,33.0,2,YES,43.6,35.6,11.7,YES,YES,NO,NO,NO,43,31.7,54.3,,,,,,,,19.3,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2095.1,Bailey ES,Regular,42.5,2,YES,42.3,34.3,12.9,YES,YES,NO,NO,NO,52.4,27.8,51,,,,,,,,18.1,YES,2.0,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2096.1,Roundy ES,Regular,36.5,2,YES,41.2,37.2,11.3,YES,YES,NO,NO,NO,44.3,28.3,53.5,,,,,,,,14,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2097.1,Forbuss ES,Regular,55.0,3,YES,55.7,50,33,YES,YES,NO,NO,NO,59.4,47.4,37.5,,,,,,,,16,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2098.1,Steele ES,Regular,89.5,5,YES,70.2,68.5,24.7,YES,YES,NO,NO,NO,72.3,61.8,66.6,,,,,,,,11.8,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2099.1,Schorr ES,Regular,57.5,3,YES,57.3,53.3,25.8,YES,YES,NO,NO,NO,49.7,44.7,63.3,,,,,,,,15,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2100.1,Ward Kitty ES,Regular,78.33,4,NO,64.2,62.3,37.5,YES,YES,NO,NO,NO,69.4,55.1,-,,,,,,,,13.9,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2101.1,Blue Diamond ES,Regular,56.92,3,NO,40.9,59,-,YES,YES,NO,NO,NO,53.3,40,-,,,,,,,,8.5,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2102.1,Goodsprings ES,Regular,6.67,Not Rated,YES,-,-,-,-,-,NO,NO,NO,-,-,-,,,,,,,,35,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2103.1,Lundy ES,Regular,88.46,5,NO,-,-,-,-,-,NO,NO,NO,91.6,50,,,,,,,,,18.7,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2104.1,Reid ES,Victory Regular,16.92,1,YES,9,18.1,-,-,,NO,NO,NO,26.6,6.6,-,,,,,,,,28.5,YES,1.0,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2105.1,King Martin ES,Regular,33.0,2,YES,28.2,21,5.5,YES,YES,NO,NO,NO,44.1,19.3,52.8,,,,,,,,22.3,YES,2.0,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2106.1,Deskin ES,Regular,54.0,3,YES,47,42.6,25.2,YES,YES,NO,NO,NO,51.6,42.1,55.4,,,,,,,,18.2,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2107.1,Kim ES,Regular,35.0,2,YES,48.3,36.4,28.2,YES,YES,NO,NO,NO,48.6,28.7,50.6,,,,,,,,15.3,NO,,YES,1.0,YES,1.0,64827,Churchill,2019
2019,2,Clark,2108.1,Beatty ES,Regular,55.0,3,YES,66.5,48.9,39.3,YES,YES,NO,NO,NO,56,26.8,67.6,,,,,,,,12.9,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2109.1,Christensen ES,Regular,70.0,4,YES,57.3,45.9,23.1,YES,YES,NO,NO,NO,57.7,54.5,62.5,,,,,,,,17.5,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2110.1,Parson ES,Regular,32.5,2,YES,29.9,21,10.1,YES,YES,NO,NO,NO,46.9,24.2,47.6,,,,,,,,23.1,YES,2.0,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2111.1,Dooley ES,Regular,58.33,3,YES,57.4,50.7,13.9,YES,YES,NO,NO,NO,58.5,42.2,-,,,,,,,,10,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2112.1,Mendoza ES,Regular,46.0,2,YES,38,32,6.3,YES,YES,YES,NO,NO,49.4,32.9,45.6,,,,,,,,10.7,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2113.1,McMillan ES,Regular,31.5,2,YES,29.4,23.5,11.9,YES,YES,NO,NO,NO,31.2,28.7,62.1,,,,,,,,22.8,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2114.1,Perkins Ute ES,Regular,36.11,2,YES,37.6,46.3,10.7,YES,YES,NO,NO,NO,29.7,43.1,-,,,,,,,,13.6,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2115.1,Lynch ES,Zoom Regular,15.5,1,YES,21.5,19.5,<5,YES,YES,YES,NO,NO,35.7,18.9,26.5,,,,,,,,34.7,YES,3.0,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2116.1,Woolley ES,Victory Regular,44.0,2,YES,46.9,31.9,10.1,YES,YES,NO,NO,NO,50.9,25.2,56.5,,,,,,,,13.9,NO,,YES,2.0,YES,2.0,64827,Churchill,2019
2019,2,Clark,2117.1,Lunt  ES,Zoom Regular,33.5,2,YES,28,24.6,5.6,YES,YES,NO,NO,NO,38.5,32.3,48.8,,,,,,,,20.1,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2118.1,Eisenberg ES,Regular,54.0,3,YES,47.5,41,30.9,YES,YES,NO,NO,NO,51.2,45.6,61.2,,,,,,,,17.6,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2119.1,Fong ES,Regular,64.5,3,YES,44.3,41,19.5,YES,YES,NO,NO,NO,55.2,51.2,54.5,,,,,,,,20.1,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2120.1,Gibson ES,Regular,76.0,4,YES,63.3,45.4,30.1,YES,YES,NO,NO,NO,66.2,48,65.6,,,,,,,,10.7,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2121.1,Wynn ES,Regular,28.5,2,YES,31.7,23.9,20,YES,YES,NO,NO,NO,37.6,28.1,48.1,,,,,,,,15.2,YES,2.0,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2122.1,Hill ES,Regular,77.5,4,YES,62.9,51.2,29.4,YES,YES,NO,NO,NO,72.5,52.6,63.8,,,,,,,,17.1,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2123.1,Jacobson ES,Regular,30.5,2,YES,49.3,39.1,25.3,YES,YES,NO,NO,NO,37.5,16.6,54.1,,,,,,,,16.2,NO,,YES,2.0,YES,2.0,64827,Churchill,2019
2019,2,Clark,2124.1,Derfelt ES,Regular,46.5,2,YES,44.8,33.7,19.4,YES,YES,NO,NO,NO,52.6,42.1,50.9,,,,,,,,19.1,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2125.1,Cunningham ES,Regular,37.0,2,YES,38.1,24.3,<5,YES,YES,NO,NO,NO,48.5,24.8,64.1,,,,,,,,21.5,YES,3.0,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2126.1,Cox David ES,Regular,46.5,2,NO,59.2,50.4,18.4,YES,YES,NO,NO,NO,57.6,32.1,53.5,,,,,,,,13.3,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2127.1,Treem ES,Regular,81.5,4,YES,51.7,45.3,26,YES,YES,NO,NO,NO,68.6,52.6,52.9,,,,,,,,11.3,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2128.1,Rundle ES,Regular,27.5,2,YES,38.4,27.2,<5,YES,YES,YES,NO,NO,45.6,24,34.3,,,,,,,,19.7,YES,3.0,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2129.1,Herr ES,Regular,17.5,1,YES,28.7,22.5,13.3,YES,YES,NO,NO,NO,32.7,22.9,29.8,,,,,,,,17.4,YES,3.0,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2130.1,Dailey ES,Zoom Regular,60.0,3,YES,51,46.4,19.6,YES,YES,NO,NO,NO,57.8,47.7,47.6,,,,,,,,15.3,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2131.1,Adams ES,Regular,50.5,3,YES,43.7,41.7,30.4,YES,YES,NO,NO,NO,44.5,46.4,51.7,,,,,,,,16.3,NO,,YES,1.0,YES,1.0,64827,Churchill,2019
2019,2,Clark,2132.1,May ES,Regular,78.0,4,YES,60.3,54.9,25.2,YES,YES,NO,NO,NO,63.3,57.7,43.7,,,,,,,,8.6,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2133.1,Kahre ES,Regular,39.5,2,YES,42.4,39.8,18.3,YES,YES,NO,NO,NO,43.9,37.3,41.3,,,,,,,,19.8,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2134.1,Katz ES,Regular,24.5,1,YES,38.4,30.2,<5,YES,YES,NO,NO,NO,38.3,21,48.8,,,,,,,,17.7,NO,,YES,2.0,YES,2.0,64827,Churchill,2019
2019,2,Clark,2135.1,Jydstrup ES,Regular,67.0,4,YES,53,46.1,14.6,YES,YES,NO,NO,NO,55.6,43.1,70.5,,,,,,,,8.1,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2136.1,King Martha ES,Regular,55.56,3,NO,59.4,54.2,31.2,YES,YES,NO,NO,NO,62.8,40.8,-,,,,,,,,14.7,NO,,YES,1.0,YES,1.0,64827,Churchill,2019
2019,2,Clark,2137.1,Bartlett ES,Regular,75.0,4,NO,72.9,59,43.6,YES,YES,NO,NO,NO,71.8,43.2,48.5,,,,,,,,6.9,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2138.1,Bendorf ES,Regular,59.0,3,YES,54.1,45.4,26.8,YES,YES,NO,NO,NO,56.3,39.7,57.1,,,,,,,,11.6,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2139.1,Thorpe ES,Regular,36.5,2,YES,37.5,37,21.4,YES,YES,NO,NO,NO,31.8,37.2,57.4,,,,,,,,23.9,NO,,YES,1.0,YES,1.0,64827,Churchill,2019
2019,2,Clark,2140.1,Antonello ES,Regular,20.5,1,YES,36.7,22.3,13.9,YES,YES,NO,NO,NO,40.2,18.9,40.7,,,,,,,,13.5,YES,1.0,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2141.1,Lummis ES,Regular,77.0,4,NO,66.1,61.4,45.9,YES,YES,NO,NO,NO,62.8,60.8,42.8,,,,,,,,9.1,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2142.1,Wiener ES,Regular,68.0,4,YES,65.9,42.5,43.2,YES,YES,NO,NO,NO,76,36.6,52.2,,,,,,,,15.7,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2143.1,Fitzgerald ES,Victory Regular,42.5,2,YES,44.9,31,12.6,YES,YES,NO,NO,NO,51.5,36.1,41.5,,,,,,,,20.4,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2144.1,Lowman ES,Victory Regular,19.5,1,YES,38.6,26.5,6.9,NO,NO,YES,NO,NO,35.2,16.8,48.1,,,,,,,,32.4,YES,3.0,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2145.1,Piggott Academy ES,Regular,52.0,3,NO,60.4,54.2,31.6,YES,YES,NO,NO,NO,55,46.2,36.2,,,,,,,,7.4,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2146.1,Newton ES,Regular,77.0,4,NO,62.5,52.8,34.1,YES,YES,NO,NO,NO,64.1,48.7,72.7,,,,,,,,8.9,NO,,YES,2.0,YES,2.0,64827,Churchill,2019
2019,2,Clark,2147.1,Bruner ES,Regular,35.0,2,YES,35.2,20.7,10.5,YES,YES,NO,NO,NO,50,22.6,44.9,,,,,,,,17.1,YES,3.0,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2148.1,Bryan Richard ES,Regular,60.0,3,YES,55.9,45.2,33,YES,YES,NO,NO,NO,69.4,38.8,38.6,,,,,,,,12.6,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2149.1,Wilhelm ES,Regular,17.0,1,YES,31,22.2,7.6,YES,YES,NO,NO,NO,35.1,24.4,32.5,,,,,,,,25.6,NO,,YES,2.0,YES,2.0,64827,Churchill,2019
2019,2,Clark,2150.1,Roberts ES,Regular,28.5,2,YES,46.3,37.9,22.2,YES,YES,NO,NO,NO,45,21.1,44.2,,,,,,,,14.1,YES,2.0,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2151.1,Allen ES,Regular,52.5,3,NO,56.3,48.7,41.2,YES,YES,NO,NO,NO,56.6,40.9,50,,,,,,,,12,NO,,YES,2.0,NO,,64827,Churchill,2019
2019,2,Clark,2152.1,Wolfe ES,Regular,35.0,2,YES,35,34.7,10.1,YES,YES,NO,NO,NO,41,26.8,46.4,,,,,,,,13.2,YES,3.0,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2153.1,Goldfarb ES,Regular,65.5,3,YES,48.7,50.7,22.8,YES,YES,NO,NO,NO,54.3,55.2,49.7,,,,,,,,14.6,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2154.1,Vanderburg ES,Regular,72.5,4,NO,79.5,81,45.7,YES,YES,NO,NO,NO,63.4,68.5,50,,,,,,,,7.4,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2155.1,Cambeiro ES,Zoom Regular,66.0,3,YES,50.1,33.9,13,YES,YES,NO,NO,NO,76.2,36.2,60.4,,,,,,,,15.9,YES,3.0,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2156.1,Bryan Roger ES,Regular,69.0,4,YES,48.9,46.7,27.4,YES,YES,NO,NO,NO,60.4,48.5,59.3,,,,,,,,16.1,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2157.1,Bonner ES,Regular,82.0,4,NO,76.1,70.9,49.6,YES,YES,NO,NO,NO,70.9,61.3,65,,,,,,,,8.3,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2158.1,Cartwright ES,Regular,71.5,4,YES,52.4,46.2,12.1,YES,YES,NO,NO,NO,62.6,53.3,46.6,,,,,,,,12.9,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2159.1,Bowler Joseph ES,Regular,39.5,2,YES,40.6,34.2,15,YES,YES,YES,NO,NO,51,33,42.8,,,,,,,,15.9,YES,2.0,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2160.1,Rhodes ES,Regular,63.0,3,YES,64.7,46.5,28,YES,YES,NO,NO,NO,65.3,34.8,46.6,,,,,,,,8.9,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2161.1,Guy ES,Regular,58.5,3,YES,53.2,43.6,22.5,YES,YES,NO,NO,NO,54.8,33.9,59.2,,,,,,,,<5,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2162.1,Morrow ES,Regular,77.5,4,YES,67,50.9,43.4,YES,YES,NO,NO,NO,69,44.8,60,,,,,,,,16.9,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2163.1,Bunker ES,Regular,44.0,2,YES,42.8,30.9,24.6,YES,YES,NO,NO,NO,50.6,26,54.4,,,,,,,,17,NO,,YES,2.0,YES,2.0,64827,Churchill,2019
2019,2,Clark,2164.1,Elizondo ES,Regular,19.5,1,YES,34,19.5,13.5,YES,YES,NO,NO,NO,33.7,12,45.1,,,,,,,,13.9,YES,1.0,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2165.1,Cortez ES,Zoom Regular,51.5,3,YES,40,34.6,7,YES,YES,NO,NO,NO,52.8,37.1,64.5,,,,,,,,19.7,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2166.1,Lamping ES,Regular,79.0,4,NO,77.3,72.6,52.3,YES,YES,NO,NO,NO,68.2,62.6,44.4,,,,,,,,<5,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2167.1,Garehime ES,Regular,54.0,3,YES,57.1,49.2,35.2,YES,YES,NO,NO,NO,67.9,39,36.9,,,,,,,,15.7,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2168.1,Hayes ES,Regular,47.5,2,YES,53.8,43.5,30,YES,YES,NO,NO,NO,53.2,37.9,56.8,,,,,,,,14,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2169.1,Kesterson ES,Regular,55.5,3,YES,57.8,50.6,25.4,YES,YES,NO,NO,NO,55.3,31.4,62.5,,,,,,,,6.7,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2170.1,Neal ES,Regular,76.0,4,YES,58.4,45.2,36.1,YES,YES,NO,NO,NO,64.2,48.9,63.3,,,,,,,,10.9,NO,,YES,2.0,YES,2.0,64827,Churchill,2019
2019,2,Clark,2171.1,Carl ES,Regular,33.5,2,YES,47,39.7,17.4,YES,YES,NO,NO,NO,44.7,26,42.8,,,,,,,,11.3,NO,,YES,1.0,YES,1.0,64827,Churchill,2019
2019,2,Clark,2172.1,Darnell ES,Regular,60.5,3,NO,57.7,47.3,32.2,YES,YES,NO,NO,NO,59,39.8,72.7,,,,,,,,10.8,NO,,YES,2.0,YES,2.0,64827,Churchill,2019
2019,2,Clark,2173.1,Heckethorn ES,Regular,71.67,4,NO,67.7,65.7,36.9,YES,YES,NO,NO,NO,69,54.9,-,,,,,,,,9.1,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2174.1,Rogers ES,Regular,74.5,4,YES,64.6,67,47.4,YES,YES,YES,NO,NO,56.2,55,59.2,,,,,,,,11.6,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2175.1,WE Snyder ES,Victory Regular,52.0,3,YES,39.2,43.1,5.6,YES,YES,NO,NO,NO,50.6,48.4,41.4,,,,,,,,19.5,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2176.1,Twitchell ES,Regular,78.5,4,NO,74.6,63.4,50,YES,YES,NO,NO,NO,74.8,49.6,48.6,,,,,,,,7.1,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2177.1,Watson ES,Regular,46.0,2,YES,37,28.5,13.8,YES,YES,NO,NO,NO,54.8,33.3,35.7,,,,,,,,15,YES,2.0,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2178.1,Alamo ES,Regular,69.5,4,YES,58.7,48.6,39.8,YES,YES,NO,NO,NO,64.7,45.9,67.4,,,,,,,,10.8,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2179.1,Brookman ES,Regular,42.0,2,YES,47.5,33.8,14.1,YES,YES,NO,NO,NO,49.4,31.6,43.7,,,,,,,,10.4,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2180.1,Cozine ES,Regular,45.5,2,YES,47.7,48.5,22.8,YES,YES,NO,NO,NO,38.7,38.9,51.1,,,,,,,,15.7,NO,,YES,2.0,YES,2.0,64827,Churchill,2019
2019,2,Clark,2181.1,Gehring ACAD ES,Regular,93.5,5,YES,79.6,63.8,45.3,YES,YES,NO,NO,NO,85.5,57,79.4,,,,,,,,7.1,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2182.1,Iverson ES,Regular,46.5,2,YES,53.6,42.3,16.2,YES,YES,NO,NO,NO,50.7,30.5,57.4,,,,,,,,12.2,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2183.1,Walker ES,Regular,54.0,3,NO,67.9,54.7,35.5,YES,YES,NO,NO,NO,56.9,39.8,42.8,,,,,,,,13,NO,,NO,,NO,,64827,Churchill,2019
2019,2,Clark,2184.1,Conners ES,Regular,61.5,3,YES,58.2,47.4,30.9,YES,YES,NO,NO,NO,57.2,44.7,66.6,,,,,,,,15.2,NO,,NO,,NO,,64827,Churchill,2019
