Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI,district_id,district_name,year
2018,2,Clark,2078.1,Stuckey ES,Regular,82.5,4,NO,65.6,69.3,45.5,YES,YES,NO,NO,NO,70.1,66.1,55.8,,,,,,,,15.1,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2079.1,Keller  ES,Regular,26.0,1,YES,42,28.2,5.4,YES,YES,NO,NO,NO,42.5,18.7,41.4,,,,,,,,21.3,YES,1.0,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2080.1,Fine  ES,Regular,82.5,4,YES,64.7,53.8,40.7,YES,YES,NO,NO,NO,61.6,55.7,46.3,,,,,,,,14.1,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2081.1,Bozarth  ES,Regular,94.5,5,NO,73.3,64.1,33.8,YES,YES,NO,NO,NO,64.7,60.4,59.2,,,,,,,,7.7,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2082.1,Triggs E.S. ES,Regular,41.0,2,NO,55.3,50.1,24.2,YES,YES,NO,NO,NO,44.4,37.3,41.6,,,,,,,,12.2,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2083.1,ORoarke  ES,Regular,84.5,5,NO,75.5,68.2,45.5,YES,YES,NO,NO,NO,58.7,57.2,61.1,,,,,,,,10.6,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2084.1,Reedom ES,Regular,38.5,2,NO,49.5,38.8,25.6,YES,YES,NO,NO,NO,51.1,33.7,44.8,,,,,,,,11.8,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2085.1,Diaz ES,Zoom Regular,72.0,4,YES,45.2,35,23.3,YES,YES,NO,NO,NO,59.3,41.6,66.3,,,,,,,,14.9,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2086.1,Scott ES,Regular,21.0,1,YES,26.9,22,10.3,YES,YES,NO,NO,NO,38.1,26.6,36.8,,,,,,,,29.1,YES,2.0,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2087.1,Rainbow Dreams ES,Charter District,18.67,1,YES,28.1,16.5,5.4,YES,YES,NO,NO,NO,33.8,15.3,,,,,,,,,30.3,YES,1.0,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2089.1,West Prep Acad ES,Victory Regular,60.0,3,YES,38.9,38.4,9.7,YES,YES,NO,NO,NO,46.9,50,37.7,,,,,,,,10.5,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2090.1,Smalley ES,Regular,92.56,5,NO,81.1,77,53.9,YES,YES,NO,NO,NO,74.1,66.9,-,,,,,,,,9.4,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2091.1,Perkins Claude ES,Regular,45.5,2,YES,46.4,32.2,11.3,YES,YES,NO,NO,NO,45.3,30.2,57.1,,,,,,,,14.6,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2092.1,Innovations ES,Victory District Charter,27.0,2,YES,37.1,28.9,9.6,YES,YES,NO,NO,NO,45.1,24.6,37.9,,,,,,,,36.3,NO,,YES,1.0,YES,1.0,64827,Churchill,2018
2018,2,Clark,2093.1,One Hundred Acad ES,Charter District,18.0,1,YES,19.6,17.2,<5,YES,YES,NO,NO,NO,28.2,17,20,,,,,,,,14.9,YES,1.0,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2094.1,Dickens ES,Regular,56.0,3,YES,48.8,48.8,14.8,YES,YES,NO,NO,NO,50.6,45.4,52,,,,,,,,20.5,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2095.1,Bailey ES,Regular,25.5,1,YES,37.6,25.8,6.7,YES,YES,NO,NO,NO,43.2,21.7,40,,,,,,,,19,YES,1.0,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2096.1,Roundy ES,Regular,55.0,3,YES,44.6,45.9,13.7,YES,YES,NO,NO,NO,51.8,45,50.2,,,,,,,,15.5,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2097.1,Forbuss ES,Regular,78.5,4,YES,62.5,53.5,39.3,YES,YES,NO,NO,NO,59.6,51.2,58.1,,,,,,,,12.1,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2098.1,Steele ES,Regular,78.0,4,YES,71.5,64.7,40.4,YES,YES,NO,NO,NO,62,54.8,50,,,,,,,,13.6,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2099.1,Schorr ES,Regular,54.5,3,YES,54.5,48.2,16.5,YES,YES,NO,NO,NO,54.2,40.1,48.9,,,,,,,,11.6,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2100.1,Ward Kitty ES,Regular,70.33,4,NO,65.9,61.4,33.3,YES,YES,NO,NO,NO,58,52.5,-,,,,,,,,10.3,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2101.1,Blue Diamond ES,Regular,100.69,5,NO,70.8,70.8,-,YES,YES,NO,NO,NO,81.2,75,-,,,,,,,,7.3,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2102.1,Goodsprings ES,Regular,15.33,Not Rated,YES,-,-,-,-,-,NO,NO,NO,-,-,-,,,,,,,,44.4,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2103.1,Lundy ES,Regular,78.67,Not Rated,NO,-,-,-,-,,NO,NO,NO,-,-,,,,,,,,,16.6,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2104.1,Reid ES,Victory Regular,5.33,Not Rated,YES,7.1,14.2,-,-,,NO,NO,NO,-,-,-,,,,,,,,27.5,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2105.1,King Martin ES,Regular,26.0,1,YES,26,20.1,6.3,YES,YES,NO,NO,NO,31.5,22.7,55.4,,,,,,,,18.9,YES,1.0,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2106.1,Deskin ES,Regular,57.5,3,YES,47.3,38.9,14.6,YES,YES,NO,NO,NO,59.3,49.2,28.7,,,,,,,,13.6,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2107.1,Kim ES,Regular,39.0,2,YES,53.1,40.4,17.6,YES,YES,NO,NO,NO,49.3,30,39.2,,,,,,,,13,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2108.1,Beatty ES,Regular,63.0,3,YES,64.1,50.9,42.2,YES,YES,NO,NO,NO,55.8,35.5,70.4,,,,,,,,19.7,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2109.1,Christensen ES,Regular,74.0,4,YES,63.3,44.2,32.1,YES,YES,NO,NO,NO,64.7,44.6,55.1,,,,,,,,15.8,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2110.1,Parson ES,Regular,11.5,1,YES,27.4,21.8,16,YES,YES,NO,NO,NO,29,19.8,21.8,,,,,,,,23.9,YES,1.0,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2111.1,Dooley ES,Regular,50.33,3,YES,51.7,49.2,29.1,YES,YES,NO,NO,NO,52.7,32.2,-,,,,,,,,14,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2112.1,Mendoza ES,Regular,41.5,2,YES,28.1,27.5,<5,YES,YES,NO,NO,NO,37.3,31.1,49.4,,,,,,,,11.2,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2113.1,McMillan ES,Regular,58.0,3,YES,44.4,29.2,18.7,YES,YES,NO,NO,NO,56.4,47.4,39,,,,,,,,25.4,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2114.1,Perkins Ute ES,Regular,42.56,2,YES,49.3,38.8,16,YES,YES,NO,NO,NO,38.8,42,-,,,,,,,,19.6,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2115.1,Lynch ES,Zoom Regular,22.0,1,YES,21.3,22.9,8,YES,YES,NO,NO,NO,23.4,26.6,45,,,,,,,,30,YES,2.0,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2116.1,Woolley ES,Victory Regular,34.5,2,YES,50.1,29.7,27.3,YES,YES,NO,NO,NO,46.8,13.5,58.7,,,,,,,,22,NO,,YES,1.0,YES,1.0,64827,Churchill,2018
2018,2,Clark,2117.1,Lunt  ES,Zoom Regular,35.5,2,YES,28.5,23.1,9.1,YES,YES,NO,NO,NO,39,28.8,52.8,,,,,,,,20.7,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2118.1,Eisenberg ES,Regular,65.5,3,YES,54.7,43.6,29.4,YES,YES,NO,NO,NO,56,46.4,60.4,,,,,,,,20,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2119.1,Fong ES,Regular,58.5,3,YES,44.6,40.5,24.6,YES,YES,NO,NO,NO,54.5,42.3,62.2,,,,,,,,22.8,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2120.1,Gibson ES,Regular,79.5,4,YES,66.2,50.6,33.3,YES,YES,NO,NO,NO,65.2,54.2,34.4,,,,,,,,13.9,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2121.1,Wynn ES,Regular,21.0,1,YES,32.5,32,7.4,YES,YES,NO,NO,NO,32.1,28.5,36.7,,,,,,,,19.8,YES,1.0,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2122.1,Hill ES,Regular,49.0,2,YES,51.1,42.9,16.1,YES,YES,NO,NO,NO,50.3,37.2,42,,,,,,,,17.6,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2123.1,Jacobson ES,Regular,35.0,2,YES,48,37.8,16.9,YES,YES,NO,NO,NO,42.2,16.2,59.3,,,,,,,,19.2,NO,,YES,1.0,YES,1.0,64827,Churchill,2018
2018,2,Clark,2124.1,Derfelt ES,Regular,61.0,3,YES,50.3,39.2,20.5,YES,YES,NO,NO,NO,59.3,39.3,36.8,,,,,,,,15.2,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2125.1,Cunningham ES,Regular,20.5,1,YES,26.3,23.8,5.9,YES,YES,NO,NO,NO,35.5,19.1,39.6,,,,,,,,28.9,YES,2.0,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2126.1,Cox David ES,Regular,55.0,3,NO,65.9,55.7,34.7,YES,YES,NO,YES,NO,54.4,36.6,55.1,,,,,,,,12,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2127.1,Treem ES,Regular,41.5,2,YES,49.2,37.2,28.6,YES,YES,NO,NO,NO,44.5,30.8,49.2,,,,,,,,13.3,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2128.1,Rundle ES,Regular,22.5,1,YES,26.9,26.2,<5,YES,YES,NO,NO,NO,32.5,22.3,42.7,,,,,,,,19.3,YES,2.0,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2129.1,Herr ES,Regular,21.5,1,YES,26.3,22.8,6.6,YES,YES,NO,YES,NO,32.3,26.1,35,,,,,,,,21.5,YES,2.0,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2130.1,Dailey ES,Zoom Regular,52.5,3,YES,44.5,43.4,15.5,YES,YES,NO,NO,NO,45.1,44.9,57,,,,,,,,15,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2131.1,Adams ES,Regular,39.5,2,YES,39.6,35,15.3,YES,YES,NO,NO,NO,35.8,39.5,29.2,,,,,,,,13.5,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2132.1,May ES,Regular,86.5,5,YES,61.3,48.3,25.2,YES,YES,NO,NO,NO,65.6,48.7,78.3,,,,,,,,9.5,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2133.1,Kahre ES,Regular,35.5,2,YES,41.3,32.1,23,YES,YES,NO,NO,NO,47.3,26.3,42.5,,,,,,,,17.4,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2134.1,Katz ES,Regular,33.0,2,YES,44.7,27,17.5,YES,YES,NO,NO,NO,44.3,22.9,42.6,,,,,,,,18.8,NO,,YES,1.0,YES,1.0,64827,Churchill,2018
2018,2,Clark,2135.1,Jydstrup ES,Regular,54.5,3,YES,49.2,48.1,24.1,YES,YES,NO,NO,NO,50.3,42.5,67.6,,,,,,,,20,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2136.1,King Martha ES,Regular,68.67,4,NO,61.8,53.4,43.3,YES,YES,NO,NO,NO,62.7,42.2,-,,,,,,,,15.6,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2137.1,Bartlett ES,Regular,64.5,3,NO,72,60.9,32.8,YES,YES,NO,NO,NO,58.1,34.6,67.8,,,,,,,,14.9,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2138.1,Bendorf ES,Regular,73.5,4,YES,62.8,52.3,38,YES,YES,NO,NO,NO,57.6,53.4,59.2,,,,,,,,10.6,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2139.1,Thorpe ES,Regular,42.0,2,YES,34.5,28,28,YES,YES,NO,NO,NO,45.6,36.9,28.3,,,,,,,,24.9,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2140.1,Antonello ES,Regular,57.5,3,YES,54.3,37.8,24.3,YES,YES,NO,NO,NO,61.1,41.3,49.1,,,,,,,,14.9,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2141.1,Lummis ES,Regular,85.5,5,NO,70.8,59.4,35.8,YES,YES,NO,NO,NO,68.7,48.9,94.4,,,,,,,,11.9,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2142.1,Wiener ES,Regular,70.0,4,YES,68.3,49.3,27.7,YES,YES,NO,NO,NO,77.3,40.7,54.5,,,,,,,,19.3,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2143.1,Fitzgerald ES,Victory Regular,38.5,2,YES,43.4,28,9.7,YES,YES,NO,NO,NO,42.8,29.4,45.9,,,,,,,,20.1,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2144.1,Lowman ES,Victory Regular,23.0,1,YES,37.7,28.8,10.3,YES,YES,NO,NO,NO,44,20,32.9,,,,,,,,31.3,YES,2.0,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2145.1,Piggott ES,Regular,60.5,3,NO,66.9,58.2,40.4,YES,YES,NO,NO,NO,51.6,47.4,35.8,,,,,,,,7.1,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2146.1,Newton ES,Regular,50.0,3,NO,58.7,44.8,20.8,YES,YES,NO,NO,NO,56.6,33.4,31.2,,,,,,,,10,NO,,YES,1.0,YES,1.0,64827,Churchill,2018
2018,2,Clark,2147.1,Bruner ES,Regular,26.5,1,YES,28.4,22.2,14.8,YES,YES,NO,NO,NO,32.2,27.2,41.7,,,,,,,,18.8,YES,2.0,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2148.1,Bryan Richard ES,Regular,77.5,4,YES,60.2,54.3,37.5,YES,YES,NO,NO,NO,71.8,51.6,55.8,,,,,,,,12.9,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2149.1,Wilhelm ES,Regular,27.5,2,YES,32.9,23.2,<5,YES,YES,NO,NO,NO,35.9,33.7,31.8,,,,,,,,18.6,NO,,YES,1.0,YES,1.0,64827,Churchill,2018
2018,2,Clark,2150.1,Roberts ES,Regular,23.5,1,YES,43.3,38.5,18.3,YES,YES,NO,NO,NO,33.6,24.4,42.5,,,,,,,,18.3,YES,1.0,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2151.1,Allen ES,Regular,65.0,3,NO,64.2,50.5,34.6,YES,YES,NO,NO,NO,59,38.6,50,,,,,,,,10.9,NO,,YES,1.0,NO,,64827,Churchill,2018
2018,2,Clark,2152.1,Wolfe ES,Regular,24.5,1,YES,40.2,25.3,9.8,YES,YES,NO,NO,NO,33.1,10.7,53.7,,,,,,,,17.1,YES,2.0,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2153.1,Goldfarb ES,Regular,37.5,2,YES,38.5,42.3,13.3,YES,YES,NO,NO,NO,33.4,43.1,49.7,,,,,,,,15.2,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2154.1,Vanderburg ES,Regular,90.0,5,NO,86.6,77.8,48.6,YES,YES,NO,NO,NO,76.6,73.5,42.3,,,,,,,,6.1,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2155.1,Cambeiro ES,Zoom Regular,58.5,3,YES,35.6,29,15.7,YES,YES,NO,NO,NO,50,44.6,45.3,,,,,,,,17.1,YES,2.0,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2156.1,Bryan Roger ES,Regular,45.0,2,YES,47.8,45.1,30.2,YES,YES,NO,NO,NO,50.7,33,47.1,,,,,,,,13.9,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2157.1,Bonner ES,Regular,84.5,5,NO,77.9,73.6,40.1,YES,YES,NO,NO,NO,73.8,57.2,57.1,,,,,,,,9.7,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2158.1,Cartwright ES,Regular,56.5,3,YES,56.6,50.1,36.3,YES,YES,NO,NO,NO,48.7,42.2,53.1,,,,,,,,15.9,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2159.1,Bowler Joseph ES,Regular,26.0,1,YES,33.6,28.7,11.8,YES,YES,NO,NO,NO,37.7,22.7,40.6,,,,,,,,13.2,YES,1.0,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2160.1,Rhodes ES,Regular,75.5,4,NO,66.7,53.4,32.5,YES,YES,NO,NO,NO,61.1,43.3,61.5,,,,,,,,10.8,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2161.1,Guy ES,Regular,70.0,4,YES,48.4,42.6,23.8,YES,YES,NO,NO,NO,58,47.6,45.2,,,,,,,,9.7,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2162.1,Morrow ES,Regular,70.89,4,NO,73.6,53.4,38.7,YES,YES,NO,NO,NO,61.1,43.1,-,,,,,,,,13.3,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2163.1,Bunker ES,Regular,27.5,2,YES,34.6,31.5,11,YES,YES,NO,NO,NO,39.2,23.7,44.6,,,,,,,,14.4,NO,,YES,1.0,YES,1.0,64827,Churchill,2018
2018,2,Clark,2164.1,Elizondo ES,Regular,52.5,3,YES,44.1,33.4,16.7,YES,YES,NO,NO,NO,50.9,31.3,54.9,,,,,,,,15.2,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2165.1,Cortez ES,Zoom Regular,30.0,2,YES,34.2,28.9,<5,YES,YES,NO,NO,NO,36.4,22.8,57.2,,,,,,,,17.2,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2166.1,Lamping ES,Regular,89.0,5,NO,74.4,72.1,44.8,YES,YES,NO,NO,NO,69.3,60.7,61.5,,,,,,,,6,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2167.1,Garehime ES,Regular,45.0,2,YES,64.4,48.5,28.2,YES,YES,NO,NO,NO,52.3,33.7,41.6,,,,,,,,12,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2168.1,Hayes ES,Regular,60.0,3,YES,58.7,50.4,28.6,YES,YES,NO,NO,NO,58.1,43.1,55.1,,,,,,,,15.6,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2169.1,Kesterson ES,Regular,77.5,4,YES,61.3,61.3,25.7,YES,YES,NO,NO,NO,56.6,53.5,58,,,,,,,,13.7,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2170.1,Neal ES,Regular,49.5,2,YES,51.5,41.4,30.9,YES,YES,NO,NO,NO,46.6,44.8,26.6,,,,,,,,15.5,NO,,YES,1.0,YES,1.0,64827,Churchill,2018
2018,2,Clark,2171.1,Carl ES,Regular,30.5,2,YES,43,33.1,11.7,YES,YES,NO,NO,NO,35.3,21.5,56,,,,,,,,12.6,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2172.1,Darnell ES,Regular,60.0,3,NO,62.1,48.2,25.2,YES,YES,NO,NO,NO,50.9,42.1,50,,,,,,,,11.1,NO,,YES,1.0,YES,1.0,64827,Churchill,2018
2018,2,Clark,2173.1,Heckethorn ES,Regular,79.0,4,NO,69.7,58.9,26.4,YES,YES,NO,NO,NO,63.2,45.8,60,,,,,,,,9.3,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2174.1,Rogers ES,Regular,77.0,4,YES,64.6,62.3,40.5,YES,YES,NO,NO,NO,57.4,64.7,61.1,,,,,,,,15.3,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2175.1,WE Snyder ES,Victory Regular,65.0,3,YES,44,34.9,12.9,YES,YES,NO,NO,NO,64,44,47.4,,,,,,,,21,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2176.1,Twitchell ES,Regular,91.5,5,NO,78.4,73.5,38.2,YES,YES,NO,NO,NO,78.4,67,38.8,,,,,,,,7,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2177.1,Watson ES,Regular,16.5,1,YES,18.3,22.8,8.6,YES,YES,NO,NO,NO,15.1,19.9,35.1,,,,,,,,15.4,YES,1.0,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2178.1,Alamo ES,Regular,76.5,4,YES,62.5,51.6,32,YES,YES,NO,NO,NO,65,49.2,63.5,,,,,,,,11.8,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2179.1,Brookman ES,Regular,76.0,4,YES,53.6,43.4,23.4,YES,YES,NO,NO,NO,59.9,51.7,44.1,,,,,,,,9.8,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2180.1,Cozine ES,Regular,57.5,3,YES,46.3,40.5,13.2,YES,YES,NO,NO,NO,53.8,36,59.2,,,,,,,,17.5,NO,,YES,1.0,YES,1.0,64827,Churchill,2018
2018,2,Clark,2181.1,Gehring ES,Regular,93.0,5,YES,75,63.8,34.5,YES,YES,NO,NO,NO,73.4,72.2,51.5,,,,,,,,16.7,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2182.1,Iverson ES,Regular,58.5,3,YES,57.5,46.1,27.8,YES,YES,NO,NO,NO,52.8,36.3,61.1,,,,,,,,12.6,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2183.1,Walker ES,Regular,80.89,4,NO,74.6,66,49.3,YES,YES,NO,NO,NO,68.8,65.6,-,,,,,,,,18.3,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2184.1,Conners ES,Regular,77.5,4,YES,64.3,55,27.6,YES,YES,NO,NO,NO,57.4,47.2,65.7,,,,,,,,14.1,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2185.1,Givens ES,Regular,88.0,5,NO,72.9,72.3,45.9,YES,YES,NO,NO,NO,63.8,58.7,56,,,,,,,,6.8,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2186.1,Goolsby ES,Regular,82.0,4,NO,83.6,75.4,58.1,YES,YES,NO,NO,NO,72.5,59.4,65,,,,,,,,8.9,NO,,NO,,NO,,64827,Churchill,2018
2018,2,Clark,2187.1,Hummel ES,Regular,46.0,2,YES,52,47.3,31.4,YES,YES,NO,NO,NO,50,36.6,66.2,,,,,,,,22.7,NO,,YES,1.0,YES,1.0,64827,Churchill,2018
2018,2,Clark,2188.1,Scherkenbach ES,Regular,57.5,3,NO,57,39.4,32.5,YES,YES,NO,NO,NO,61.1,29.9,53.3,,,,,,,,10.7,NO,,NO,,NO,,64827,Churchill,2018
