Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2019,12,Nye,12101.1,Duckwater ES,Regular,87.27,5,NO,-,-,-,-,-,NO,NO,NO,63.6,72.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2019,12,Nye,12102.1,Manse ES,Zoom Regular,54,3,YES,47.1,40.1,10.3,YES,YES,NO,NO,NO,48.9,48.3,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.4,NO,N/A,NO,N/A,NO,N/A
2019,12,Nye,12103.1,Round Mtn ES,Regular,10,1,NO,24.2,15.1,<5,YES,YES,NO,NO,NO,11.3,<5,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.2,YES,2,NO,N/A,NO,N/A
2019,12,Nye,12105.1,Gabbs ES,Regular,6.15,1,YES,-,-,-,-,N/A,NO,NO,NO,<5,<5,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.3,YES,1,NO,N/A,NO,N/A
2019,12,Nye,12106.1,Amargosa Vly ES,Victory Regular,23,1,YES,34,36.1,9,YES,YES,NO,NO,NO,28,16,33.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.7,YES,1,NO,N/A,NO,N/A
2019,12,Nye,12108.1,Johnson ES,Zoom Regular,28,2,YES,26.1,21.1,8.2,YES,YES,NO,NO,NO,35.2,29.5,37.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.4,YES,2,NO,N/A,NO,N/A
2019,12,Nye,12201.1,Beatty ES,Regular,70,4,YES,43.4,61.9,-,YES,YES,NO,NO,NO,53.3,64.2,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.5,NO,N/A,NO,N/A,NO,N/A
2019,12,Nye,12202.1,Tonopah ES,Regular,29.44,2,NO,43.2,22.9,11.1,YES,YES,NO,NO,NO,50,25,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25,YES,3,NO,N/A,NO,N/A
2019,12,Nye,12207.1,Hafen ES,Regular,51,3,YES,40.1,35.4,21,NO,NO,NO,NO,NO,52,40.8,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.9,NO,N/A,NO,N/A,NO,N/A
2019,12,Nye,12210.1,Floyd ES,Regular,34,2,YES,44.6,43.4,28,YES,YES,NO,NO,NO,45.7,37.6,30.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,NO,N/A,NO,N/A,NO,N/A
2019,12,Nye,12211.1,Warm Springs ES,Regular,25,Not Rated,NO,-,-,-,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2019,12,Nye,12211.2,Warm Springs MS,Regular,N/A,Not Rated,NO,-,-,N/A,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
