Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2019,16,Washoe,16201.1,Anderson ES,Zoom Regular,18.5,1,YES,28.2,24.8,25,YES,YES,NO,NO,NO,33.5,22,37.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.5,YES,2,NO,N/A,NO,N/A
2019,16,Washoe,16202.1,Loder ES,Zoom Regular,32.5,2,YES,19.8,15.3,6.5,YES,YES,NO,NO,NO,34.3,21.8,44.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9,YES,3,NO,N/A,NO,N/A
2019,16,Washoe,16203.1,Elmcrest ES,Regular,44,2,YES,37.7,40,8.8,YES,YES,NO,NO,NO,43.5,34.3,36.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2019,16,Washoe,16204.1,Duncan ES,Zoom Regular,32,2,YES,29.4,34.5,10.5,YES,YES,NO,NO,NO,38.8,32.7,43.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.9,YES,3,NO,N/A,NO,N/A
2019,16,Washoe,16205.1,Warner ES,Regular,51.5,3,YES,36.3,37.4,20.4,YES,YES,NO,NO,NO,47.5,31.2,57.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,YES,2,YES,2
2019,16,Washoe,16206.1,Hunter Lake ES,Regular,94,5,NO,73.8,74.7,62.5,YES,YES,NO,NO,NO,76.2,69.7,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2019,16,Washoe,16207.1,Beck ES,Regular,91,5,NO,69.4,63.6,40.2,YES,YES,NO,NO,NO,71.1,56.6,72.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2019,16,Washoe,16208.1,Booth ES,Victory Regular,19,1,YES,24.8,22.8,11.1,YES,YES,NO,NO,NO,30,15.7,40.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.7,YES,3,NO,N/A,NO,N/A
2019,16,Washoe,16209.1,Towles ES,Regular,76,4,NO,59.6,53.5,37.2,YES,YES,NO,YES,NO,65.6,48.1,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2019,16,Washoe,16210.1,Melton ES,Regular,94,5,NO,72.6,72.6,63.7,YES,YES,NO,NO,NO,76.1,69,68.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2019,16,Washoe,16211.1,Mount Rose ES,Regular,87,5,NO,57.4,57.4,60.7,YES,YES,NO,NO,NO,65.1,59,56.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2019,16,Washoe,16211.2,Mount Rose MS,Regular,100,5,NO,94.5,>95,78.2,YES,YES,NO,NO,NO,94.4,>95,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2019,16,Washoe,16212.1,Double Diamond ES,Regular,61.5,3,NO,53.3,55.6,41,YES,YES,NO,NO,NO,56.2,45.1,40.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2019,16,Washoe,16213.1,Peavine ES,Regular,66.5,3,NO,57.2,49,48.9,YES,YES,NO,YES,NO,61.7,43.1,57.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2019,16,Washoe,16214.1,Cannan ES,Zoom Regular,28.5,2,YES,17.7,12.5,<5,YES,YES,NO,NO,NO,29.9,15.3,45.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.4,YES,2,NO,N/A,NO,N/A
2019,16,Washoe,16215.1,Corbett ES,Zoom Regular,69.5,4,YES,39.7,27.6,21.9,YES,YES,NO,NO,NO,56.7,40.9,56.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2019,16,Washoe,16216.1,Gomm ES,Regular,90,5,NO,87.7,80.2,56.1,YES,YES,NO,YES,NO,80.2,68.6,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2019,16,Washoe,16218.1,Smithridge ES,Zoom Regular,48.5,2,YES,39.3,35,10,YES,YES,NO,NO,NO,46.9,33.5,53.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2019,16,Washoe,16219.1,Stead ES,Regular,34.5,2,YES,33.6,21.1,12.7,YES,YES,NO,NO,NO,41.4,18.5,51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,YES,2,NO,N/A,NO,N/A
2019,16,Washoe,16220.1,Veterans Mem ES,Zoom Regular,23,1,YES,34.1,24.5,27.2,YES,YES,NO,NO,NO,39.4,19.7,32.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,YES,3,NO,N/A,NO,N/A
2019,16,Washoe,16221.1,Risley ES,Zoom Regular,37,2,YES,30.3,23,<5,YES,YES,NO,NO,NO,41.2,32.4,38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2019,16,Washoe,16222.1,Maxwell ES,Zoom Regular,79.5,4,YES,49.4,38.4,22.2,YES,YES,NO,NO,NO,65.2,51.1,48.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2019,16,Washoe,16223.1,Drake ES,Regular,74,4,YES,54,56.6,15.1,YES,YES,NO,NO,NO,57.1,50,57.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,YES,2,YES,2
2019,16,Washoe,16224.1,Greenbrae ES,Zoom Regular,47.5,2,YES,37.7,32,11.6,YES,YES,NO,NO,NO,45.3,29.1,56.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2019,16,Washoe,16225.1,Smith Kate ES,Zoom Regular,47.5,2,YES,33,33.8,13.1,YES,YES,NO,NO,NO,40.4,32.5,58.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
