Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2019,07,Humboldt,07205.1,Grass Vly ES,Zoom Regular,66.5,3,YES,45.4,44.7,N/A,YES,YES,NO,NO,NO,57.5,45.4,58.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.6,NO,N/A,NO,N/A,NO,N/A
2019,07,Humboldt,07206.1,French Ford ES,Regular,28.95,2,YES,36.9,31.1,15.2,YES,YES,NO,NO,NO,37.7,32.2,32.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.2,YES,3,NO,N/A,NO,N/A
2019,07,Humboldt,07301.1,Winnemucca JHS ES,Regular,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
2019,07,Humboldt,07301.2,Winnemucca JHS MS,Regular,47.5,2,NO,41.3,27.2,34.6,YES,YES,NO,NO,NO,41.8,27.4,27.7,>95,N/A,N/A,N/A,N/A,N/A,N/A,21,NO,N/A,YES,2,YES,2
2019,07,Humboldt,07302.2,McDermitt JHS MS,Victory Regular,18.39,1,YES,10,10,-,YES,YES,NO,NO,NO,20,5.2,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,45.4,YES,3,NO,N/A,NO,N/A
2019,07,Humboldt,07501.3,Lowry HS,Regular,64,3,NO,47.8,22.8,32.3,YES,YES,NO,NO,NO,N/A,N/A,7.9,N/A,99.1,58.4,37.3,17.7,94.6,>95,31.1,NO,N/A,NO,N/A,NO,N/A
2019,07,Humboldt,07601.3,McDermitt HS,Regular,64.62,3,YES,28.5,25,68.7,-,-,NO,NO,NO,N/A,N/A,-,N/A,-,-,-,6.2,>95,90,45.4,YES,3,NO,N/A,NO,N/A
2019,07,Humboldt,07901.1,Leighton Hall ES,Alternative,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
2019,07,Humboldt,07901.2,Leighton Hall MS,Alternative,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
2019,07,Humboldt,07901.3,Leighton Hall HS,Alternative,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,NO,N/A,NO,N/A,NO,N/A
