Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2019,13,Carson City,13201.1,Bordewich Bray ES,Zoom Regular,54.5,3,YES,52.9,49.6,31.3,YES,YES,NO,NO,NO,47.8,40.5,76.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.9,NO,N/A,NO,N/A,NO,N/A
2019,13,Carson City,13203.1,Fritsch ES,Zoom Regular,67.5,4,NO,56.3,52.4,42.6,YES,YES,NO,NO,NO,56.1,51.4,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.2,NO,N/A,NO,N/A,NO,N/A
2019,13,Carson City,13204.1,Fremont ES,Zoom Regular,65,3,YES,40.5,30.8,20.6,YES,YES,NO,NO,NO,52.6,42.1,62.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2019,13,Carson City,13207.1,Seeliger ES,Zoom Regular,88,5,NO,53.5,52.9,43.6,YES,YES,NO,NO,NO,66.8,63.2,65.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.1,NO,N/A,NO,N/A,NO,N/A
2019,13,Carson City,13209.1,Empire ES,Zoom Regular,54.5,3,YES,29.9,29.4,33.3,YES,YES,NO,NO,NO,42,43.3,70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.7,NO,N/A,NO,N/A,NO,N/A
2019,13,Carson City,13211.1,Mark Twain ES,Zoom Regular,67.5,4,YES,47.3,41,30.4,YES,YES,NO,NO,NO,58.6,47.9,50.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8,NO,N/A,NO,N/A,NO,N/A
2019,13,Carson City,13212.1,Carson Montessori ES,Charter District,37.78,2,NO,49.5,33.8,23.3,YES,YES,NO,NO,NO,52.9,22.3,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2019,13,Carson City,13301.2,Carson MS,Zoom Regular,45.5,2,NO,43.8,30.6,30.7,YES,YES,NO,NO,NO,43.7,32.3,12.6,>95,N/A,N/A,N/A,N/A,N/A,N/A,16.2,NO,N/A,YES,1,YES,1
2019,13,Carson City,13302.2,Eagle Vly MS,Zoom Regular,42,2,NO,29,24.3,26.7,YES,YES,NO,NO,NO,28.2,23.8,43.5,>95,N/A,N/A,N/A,N/A,N/A,N/A,13.8,NO,N/A,YES,1,YES,1
2019,13,Carson City,13501.3,Carson HS,Zoom Regular,84,3,NO,53.8,30.4,34.8,YES,YES,NO,NO,NO,N/A,N/A,20.2,N/A,86.7,84.1,48.1,40,94.5,94.9,17.8,NO,N/A,YES,1,YES,1
2019,13,Carson City,13903.3,Pioneer HS,Alternative,33.89,2,YES,26.1,9.5,17.6,YES,YES,NO,NO,NO,N/A,N/A,-,N/A,94.1,52.9,17.6,10.2,80.3,84.6,56.5,YES,2,NO,N/A,NO,N/A
