Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2022,03,Douglas,03201.1,Gardnerville ES,Regular,46,Not Rated,NO,53.6,43.5,26,YES,YES,NO,NO,NO,48.9,46.3,41.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.4,NO,N/A,NO,N/A,NO,N/A
2022,03,Douglas,03202.1,Zephyr Cove ES,Regular,52.78,Not Rated,NO,55.5,55.1,44.8,NO,YES,YES,NO,NO,55.3,32.6,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.1,NO,N/A,NO,N/A,NO,N/A
2022,03,Douglas,03205.1,Meneley  ES,Regular,37.5,Not Rated,YES,33.3,27,31.2,YES,YES,NO,NO,NO,51.7,35.7,27.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.1,NO,N/A,NO,N/A,NO,N/A
2022,03,Douglas,03206.1,Jacks Valley ES,Regular,35.5,Not Rated,YES,52.6,42.7,18.5,YES,YES,NO,NO,NO,44.3,31.9,58.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.2,NO,N/A,NO,N/A,NO,N/A
2022,03,Douglas,03207.1,Scarselli ES,Regular,40,Not Rated,NO,53.2,44.3,28.8,YES,YES,NO,NO,NO,48.3,23,41.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.1,NO,N/A,NO,N/A,NO,N/A
2022,03,Douglas,03209.1,Pinon Hills ES,Regular,59.44,Not Rated,NO,67.8,62.5,28.3,YES,YES,NO,NO,NO,47.6,40.2,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,NO,N/A,NO,N/A,NO,N/A
2022,03,Douglas,03210.1,Minden ES,Regular,30,Not Rated,NO,48.4,39.2,28.9,YES,YES,YES,NO,NO,39.7,19.7,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14,NO,N/A,NO,N/A,NO,N/A
2022,03,Douglas,03301.2,Carson Valley MS,Regular,55.5,Not Rated,NO,51.3,31.4,46.8,YES,YES,NO,NO,NO,51.7,29.3,28.5,90.5,N/A,N/A,N/A,N/A,N/A,N/A,18.3,NO,N/A,YES,3,YES,3
2022,03,Douglas,03302.2,Pau Wa Lu MS,Regular,27,Not Rated,YES,38,23.9,49,YES,YES,YES,NO,NO,36.8,18.6,7.1,93.9,N/A,N/A,N/A,N/A,N/A,N/A,19.3,NO,N/A,YES,3,YES,3
2022,03,Douglas,03501.3,Douglas HS,Regular,83,Not Rated,NO,55.5,28.3,40.6,YES,YES,NO,NO,NO,N/A,N/A,10.2,N/A,91.8,79.4,55.9,56.7,90.5,94.5,20.2,NO,N/A,NO,N/A,NO,N/A
2022,03,Douglas,03502.2,Whittell MS,Regular,40,Not Rated,NO,40.2,31.5,55,NO,YES,YES,NO,NO,35.5,29,-,95,N/A,N/A,N/A,N/A,N/A,N/A,28.9,NO,N/A,NO,N/A,NO,N/A
2022,03,Douglas,03502.3,Whittell HS,Regular,73.33,Not Rated,NO,43.8,13.1,16.6,NO,NO,YES,NO,NO,N/A,N/A,-,N/A,92.5,88.8,61.1,72.7,>95,>95,39,NO,N/A,NO,N/A,NO,N/A
2022,03,Douglas,03503.2,Jacobsen MS,Correctional,N/A,Not Rated,NO,N/A,N/A,N/A,-,-,NO,NO,NO,N/A,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
2022,03,Douglas,03503.3,Jacobsen HS,Correctional,N/A,Not Rated,NO,N/A,N/A,N/A,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,-,YES,3,NO,N/A,NO,N/A
2022,03,Douglas,03504.3,ASPIRE HS,Alternative,6.88,Not Rated,NO,<5,<5,-,-,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,-,40.9,4.5,<5,65,73.3,57.4,YES,2,NO,N/A,NO,N/A
2022,03,Douglas,03601.1,Douglas Online ES,Alternative,40,Not Rated,NO,-,-,-,-,N/A,YES,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2022,03,Douglas,03601.2,Douglas Online MS,Alternative,75.53,Not Rated,NO,-,-,-,-,N/A,YES,NO,NO,-,-,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,21.4,NO,N/A,NO,N/A,NO,N/A
2022,03,Douglas,03601.3,Douglas Online HS,Alternative,13.33,Not Rated,NO,-,-,33.3,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,-,47.8,13,23,65,-,28.8,YES,1,NO,N/A,NO,N/A
2022,03,Douglas,03901.1,Douglas Alternative ES,Alternative,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
2022,03,Douglas,03901.2,Douglas Alternative MS,Alternative,N/A,Not Rated,NO,N/A,N/A,N/A,-,-,NO,NO,NO,N/A,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2022,03,Douglas,03901.3,Douglas Alternative HS,Alternative,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,-,-,N/A,N/A,-,-,NO,N/A,NO,N/A,NO,N/A
