Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2022,12,Nye,12101.1,Duckwater ES,Regular,62.5,Not Rated,NO,-,-,-,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2022,12,Nye,12102.1,Manse ES,Regular,34.5,Not Rated,YES,40.1,25.7,13.2,YES,YES,NO,NO,NO,46.9,42.3,31.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37.6,NO,N/A,NO,N/A,NO,N/A
2022,12,Nye,12103.1,Round Mtn ES,Regular,35,Not Rated,NO,35.1,24,15,YES,YES,NO,NO,NO,48.5,40,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.1,YES,3,NO,N/A,NO,N/A
2022,12,Nye,12105.1,Gabbs ES,Regular,3.33,Not Rated,YES,-,-,-,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,YES,2,NO,N/A,NO,N/A
2022,12,Nye,12106.1,Amargosa Valley ES,Regular,36.32,Not Rated,YES,35.4,36.3,15.3,YES,YES,NO,NO,NO,47.8,13,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.6,YES,2,NO,N/A,NO,N/A
2022,12,Nye,12108.1,JG Johnson ES,Regular,14,Not Rated,YES,29.2,18.7,7.1,NO,NO,YES,NO,NO,29.8,26.2,25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25,YES,3,NO,N/A,NO,N/A
2022,12,Nye,12201.1,Beatty ES,Regular,25.56,Not Rated,YES,17.6,8.8,9,YES,YES,NO,NO,NO,40.9,<5,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.7,NO,N/A,NO,N/A,NO,N/A
2022,12,Nye,12202.1,Tonopah ES,Regular,19.44,Not Rated,YES,27.2,22.7,16.6,YES,YES,NO,NO,NO,33.3,22.2,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.1,YES,4,NO,N/A,NO,N/A
2022,12,Nye,12207.1,Hafen ES,Regular,26.5,Not Rated,YES,35.2,26.7,15.1,YES,YES,NO,NO,NO,46,34.4,33.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29.7,NO,N/A,NO,N/A,NO,N/A
2022,12,Nye,12210.1,Floyd ES,Regular,37.5,Not Rated,YES,36.7,34,16.1,YES,YES,NO,NO,NO,47.3,40.6,<5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29,NO,N/A,NO,N/A,NO,N/A
2022,12,Nye,12301.2,Rosemary Clarke MS,Regular,28,Not Rated,YES,34.9,18,34.2,NO,YES,YES,NO,NO,37.8,19.1,11.3,83.5,N/A,N/A,N/A,N/A,N/A,N/A,34.5,NO,N/A,YES,3,YES,3
2022,12,Nye,12311.2,Beatty MS,Regular,59.09,Not Rated,YES,57.8,36.8,-,-,YES,NO,NO,NO,61.1,22.2,-,-,N/A,N/A,N/A,N/A,N/A,N/A,9.5,YES,2,NO,N/A,NO,N/A
2022,12,Nye,12312.2,Tonopah MS,Regular,38.33,Not Rated,YES,38.5,14,41.1,YES,YES,YES,NO,NO,34.6,21.1,-,88.8,N/A,N/A,N/A,N/A,N/A,N/A,13.1,YES,2,NO,N/A,NO,N/A
