Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2022,16,Washoe,16201.1,Anderson ES,Regular,15,Not Rated,YES,26,14,7.5,YES,YES,YES,NO,NO,40,11.5,11.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.8,YES,3,NO,N/A,NO,N/A
2022,16,Washoe,16202.1,Loder ES,Regular,31,Not Rated,YES,24.8,21.5,13.4,YES,YES,NO,NO,NO,43.6,35.3,40.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.4,YES,4,NO,N/A,NO,N/A
2022,16,Washoe,16203.1,Elmcrest ES,Regular,34,Not Rated,YES,28.8,27.3,21.2,YES,YES,NO,NO,NO,46.8,31.9,47.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.6,NO,N/A,NO,N/A,NO,N/A
2022,16,Washoe,16204.1,Duncan ES,Regular,26,Not Rated,YES,17.2,17.5,<5,YES,YES,NO,NO,NO,39.4,21.5,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20,YES,4,NO,N/A,NO,N/A
2022,16,Washoe,16205.1,Warner ES,Regular,44,Not Rated,YES,34.7,32.6,20.5,YES,YES,NO,NO,NO,53.6,44.5,14.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36.9,NO,N/A,YES,3,YES,3
2022,16,Washoe,16206.1,Hunter Lake ES,Regular,78,Not Rated,NO,68.3,61,67.5,YES,YES,NO,NO,NO,66.9,58.6,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.3,NO,N/A,NO,N/A,NO,N/A
2022,16,Washoe,16207.1,Beck ES,Regular,92,Not Rated,NO,71.3,62.9,54.7,YES,YES,NO,NO,NO,75.1,61.3,61.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.2,NO,N/A,NO,N/A,NO,N/A
2022,16,Washoe,16208.1,Booth ES,Regular,35.5,Not Rated,YES,38.5,28.8,<5,YES,YES,NO,NO,NO,44.4,35.8,25.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.8,YES,4,NO,N/A,NO,N/A
2022,16,Washoe,16209.1,Towles ES,Regular,87.5,Not Rated,NO,72.2,60.5,41.6,YES,YES,NO,NO,NO,66.6,61.6,33.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.8,NO,N/A,NO,N/A,NO,N/A
2022,16,Washoe,16210.1,Melton ES,Regular,86,Not Rated,NO,69.3,72.5,45.9,YES,YES,NO,NO,NO,63.2,57.5,71.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2022,16,Washoe,16211.1,Mount Rose K 8 ES,Regular,84.5,Not Rated,NO,70.1,65.4,45.2,YES,YES,NO,NO,NO,65.4,57.4,52.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.3,NO,N/A,NO,N/A,NO,N/A
2022,16,Washoe,16211.2,Mount Rose K 8 MS,Regular,99.44,Not Rated,NO,90.1,89.2,81.5,YES,YES,NO,NO,NO,90,89,N/A,92.1,N/A,N/A,N/A,N/A,N/A,N/A,5.2,NO,N/A,NO,N/A,NO,N/A
2022,16,Washoe,16212.1,Double Diamond ES,Regular,59,Not Rated,NO,47.8,39.6,21.9,YES,YES,NO,NO,NO,55.7,41.5,54.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.4,NO,N/A,NO,N/A,NO,N/A
2022,16,Washoe,16213.1,Peavine ES,Regular,56.5,Not Rated,NO,52,39.4,23.6,YES,YES,NO,NO,NO,56.6,44.3,57.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27.2,NO,N/A,NO,N/A,NO,N/A
2022,16,Washoe,16214.1,Cannan ES,Regular,24,Not Rated,YES,26.8,17.2,<5,YES,YES,NO,NO,NO,40,21.3,50.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.1,YES,3,NO,N/A,NO,N/A
2022,16,Washoe,16215.1,Corbett ES,Regular,24.5,Not Rated,YES,29.7,24.7,11.1,YES,YES,NO,NO,NO,33.6,31,36.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.6,NO,N/A,NO,N/A,NO,N/A
2022,16,Washoe,16216.1,Gomm ES,Regular,87.78,Not Rated,NO,79.4,77.6,72.7,YES,YES,YES,NO,NO,71.9,66.4,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2022,16,Washoe,16218.1,Smithridge ES,Regular,34.5,Not Rated,YES,32.1,23.4,8.2,YES,YES,NO,NO,NO,47.5,33.1,43.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.5,NO,N/A,NO,N/A,NO,N/A
2022,16,Washoe,16219.1,Stead ES,Regular,11,Not Rated,YES,20.2,13.8,9,YES,YES,NO,NO,NO,30.1,18,32.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20,YES,3,NO,N/A,NO,N/A
2022,16,Washoe,16220.1,Veterans Memorial STEM ES,Regular,45.5,Not Rated,YES,29.2,24.2,10.2,YES,YES,NO,NO,NO,38.7,47.4,36.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.6,YES,4,NO,N/A,NO,N/A
2022,16,Washoe,16221.1,Risley ES,Regular,12.5,Not Rated,YES,17.7,16.1,12.9,YES,YES,NO,NO,NO,31,20.3,34.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.8,NO,N/A,NO,N/A,NO,N/A
2022,16,Washoe,16222.1,Maxwell ES,Regular,49,Not Rated,YES,45.4,44.8,14.2,YES,YES,NO,NO,NO,48.5,49,33.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.4,NO,N/A,NO,N/A,NO,N/A
2022,16,Washoe,16223.1,Drake ES,Regular,61.5,Not Rated,YES,71.4,62.2,28.5,YES,YES,NO,NO,NO,43.8,28.5,70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,YES,3,YES,3
