Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2022,07,Humboldt,07101.1,Denio ES,Regular,N/A,Not Rated,YES,-,-,-,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2022,07,Humboldt,07101.2,Denio MS,Regular,N/A,Not Rated,YES,-,-,N/A,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2022,07,Humboldt,07103.1,Kings River ES,Regular,N/A,Not Rated,NO,-,-,N/A,-,-,NO,NO,NO,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2022,07,Humboldt,07103.2,Kings River MS,Regular,100,Not Rated,NO,-,-,-,-,-,NO,NO,NO,-,-,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2022,07,Humboldt,07104.1,Orovada ES,Regular,26.67,Not Rated,NO,54.5,36.3,-,-,N/A,NO,NO,NO,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.3,NO,N/A,NO,N/A,NO,N/A
2022,07,Humboldt,07104.2,Orovada MS,Regular,24,Not Rated,NO,-,-,-,-,-,NO,NO,NO,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2022,07,Humboldt,07105.1,Paradise Valley ES,Regular,6.67,Not Rated,YES,50,8.3,-,-,N/A,NO,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65.3,NO,N/A,NO,N/A,NO,N/A
2022,07,Humboldt,07105.2,Paradise Valley MS,Regular,76,Not Rated,YES,-,-,-,-,-,NO,NO,NO,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2022,07,Humboldt,07201.1,Sonoma Heights ES,Regular,64.5,Not Rated,YES,41.8,44.3,N/A,YES,YES,NO,NO,NO,64.5,50.6,60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.7,YES,4,NO,N/A,NO,N/A
2022,07,Humboldt,07202.1,Winnemucca GS ES,Regular,44.5,Not Rated,YES,33.3,28.3,N/A,YES,YES,NO,NO,NO,65.3,40.3,35.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.3,NO,N/A,NO,N/A,NO,N/A
2022,07,Humboldt,07203.1,McDermitt ES,Regular,18.24,Not Rated,YES,12.1,<5,-,YES,YES,NO,NO,NO,35.7,14.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,68.5,YES,4,NO,N/A,NO,N/A
2022,07,Humboldt,07205.1,Grass Valley ES,Regular,34.5,Not Rated,YES,28.1,36,N/A,YES,YES,NO,NO,NO,45.1,48.3,26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45.7,NO,N/A,NO,N/A,NO,N/A
2022,07,Humboldt,07206.1,French Ford ES,Regular,22.63,Not Rated,YES,39.1,29.2,14.8,YES,YES,NO,NO,NO,42.3,29.7,30.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50.7,YES,4,NO,N/A,NO,N/A
2022,07,Humboldt,07301.2,Winnemucca JHS MS,Regular,47,Not Rated,YES,43,28.1,41.2,YES,YES,NO,NO,NO,42.4,28,43.7,89.9,N/A,N/A,N/A,N/A,N/A,N/A,48.2,NO,N/A,YES,3,YES,3
2022,07,Humboldt,07302.2,McDermitt JHS MS,Regular,15.56,Not Rated,YES,10.5,<5,16.6,-,N/A,NO,NO,NO,10.5,<5,N/A,>95,N/A,N/A,N/A,N/A,N/A,N/A,75,YES,4,NO,N/A,NO,N/A
2022,07,Humboldt,07501.3,Lowry HS,Regular,61.5,Not Rated,NO,36.6,11.3,21.3,YES,YES,NO,NO,NO,N/A,N/A,29.6,N/A,93,53.5,28.4,26.7,>95,>95,46.1,NO,N/A,NO,N/A,NO,N/A
2022,07,Humboldt,07601.3,McDermitt HS,Regular,5,Not Rated,YES,-,-,8.3,-,-,NO,NO,NO,N/A,N/A,-,N/A,-,-,-,-,-,-,53.5,YES,4,NO,N/A,NO,N/A
2022,07,Humboldt,07901.1,Leighton Hall ES,Alternative,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
2022,07,Humboldt,07901.2,Leighton Hall MS,Alternative,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
2022,07,Humboldt,07901.3,Leighton Hall HS,Alternative,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
