Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2022,15,Storey,15101.1,Gallagher ES,Regular,59.44,Not Rated,NO,36.5,46,21,YES,YES,NO,NO,NO,54.2,71.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39,NO,N/A,NO,N/A,NO,N/A
2022,15,Storey,15102.1,Hillside ES,Regular,23.85,Not Rated,YES,47.6,38,-,YES,YES,NO,NO,NO,45.4,18.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.3,YES,3,NO,N/A,NO,N/A
2022,15,Storey,15301.2,Virginia City MS,Regular,52.22,Not Rated,NO,51.5,29.8,56.2,YES,YES,NO,NO,NO,47.2,26.6,N/A,91.8,N/A,N/A,N/A,N/A,N/A,N/A,42.9,NO,N/A,NO,N/A,NO,N/A
2022,15,Storey,15601.3,Virginia City HS,Regular,68.89,Not Rated,NO,61.3,34,24.1,YES,YES,NO,NO,NO,N/A,N/A,-,N/A,92.6,42.8,37.1,60.6,>95,85,42.5,NO,N/A,NO,N/A,NO,N/A
