Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2022,09,Lincoln,09102.1,Pahranagat Valley ES,Regular,31.11,Not Rated,YES,37.7,43.9,23.5,NO,NO,YES,NO,NO,29.7,29.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2022,09,Lincoln,09201.1,Caliente ES,Regular,58.24,Not Rated,YES,61.1,50,18.1,YES,YES,NO,NO,NO,65.3,34.6,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.4,YES,4,NO,N/A,NO,N/A
2022,09,Lincoln,09202.1,Panaca ES,Regular,80.56,Not Rated,YES,59.6,69.3,37.5,YES,YES,NO,NO,NO,57.7,75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.9,NO,N/A,NO,N/A,NO,N/A
2022,09,Lincoln,09203.1,Pioche ES,Regular,37.65,Not Rated,YES,19.2,30.7,-,YES,YES,NO,NO,NO,33.3,47.6,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28.2,NO,N/A,NO,N/A,NO,N/A
2022,09,Lincoln,09301.2,Meadow Valley MS,Regular,58.89,Not Rated,NO,55.2,31.3,54.8,YES,YES,NO,NO,NO,60,21.6,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,13.2,NO,N/A,NO,N/A,NO,N/A
2022,09,Lincoln,09302.2,Pahranagat Valley MS,Regular,69.44,Not Rated,NO,50.4,39,57.1,NO,NO,YES,NO,NO,56.8,34.4,-,91.6,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2022,09,Lincoln,09501.3,Lincoln HS,Regular,62.22,Not Rated,NO,37.8,29.7,22.2,YES,YES,NO,NO,NO,N/A,N/A,-,N/A,97.2,45.4,33.3,78.5,>95,94.5,30.2,NO,N/A,NO,N/A,NO,N/A
2022,09,Lincoln,09601.3,Pahranagat Valley HS,Regular,85.56,Not Rated,NO,45.4,22.7,45.4,YES,YES,NO,NO,NO,N/A,N/A,-,N/A,95.2,84.3,81.2,57.6,>95,>95,<5,NO,N/A,NO,N/A,NO,N/A
2022,09,Lincoln,09602.2,C O Bastian MS,Juvenile Correctional,N/A,Not Rated,NO,N/A,-,-,-,-,YES,NO,NO,N/A,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2022,09,Lincoln,09602.3,C O Bastian HS,Juvenile Correctional,15,Not Rated,NO,N/A,-,-,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,-,-,-,<5,12,27.1,<5,YES,4,NO,N/A,NO,N/A
