Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2022,13,Carson City,13201.1,Bordewich Bray ES,Regular,41,Not Rated,YES,38.6,40.6,23.4,YES,YES,NO,NO,NO,40.3,43.7,69.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.5,NO,N/A,NO,N/A,NO,N/A
2022,13,Carson City,13203.1,Fritsch ES,Regular,65,Not Rated,YES,51.9,46.3,36.2,YES,YES,NO,NO,NO,59.4,42.4,68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.5,NO,N/A,NO,N/A,NO,N/A
2022,13,Carson City,13204.1,Fremont ES,Regular,55.5,Not Rated,YES,35.8,37,18.5,YES,YES,NO,NO,NO,55.3,47.6,44.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.2,NO,N/A,NO,N/A,NO,N/A
2022,13,Carson City,13207.1,Seeliger ES,Regular,83,Not Rated,YES,53.3,54.6,32.6,YES,YES,NO,NO,NO,63.8,63.3,70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.7,NO,N/A,NO,N/A,NO,N/A
2022,13,Carson City,13209.1,Empire ES,Regular,37.5,Not Rated,YES,36.8,30.3,23.2,YES,YES,NO,NO,NO,47.9,35.5,48.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25,NO,N/A,NO,N/A,NO,N/A
2022,13,Carson City,13211.1,Mark Twain ES,Regular,68,Not Rated,YES,45.5,43.5,22.9,YES,YES,NO,NO,NO,59.8,58.9,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.4,NO,N/A,NO,N/A,NO,N/A
2022,13,Carson City,13212.1,Carson Montessori ES,District Charter,52.78,Not Rated,NO,50.3,26.3,42.1,YES,YES,NO,NO,NO,56.9,31.9,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.9,NO,N/A,NO,N/A,NO,N/A
2022,13,Carson City,13301.2,Carson MS,Regular,52,Not Rated,NO,49.1,30.9,36.4,YES,YES,NO,NO,NO,51.2,31.2,16.9,>95,N/A,N/A,N/A,N/A,N/A,N/A,33.9,NO,N/A,YES,2,YES,2
2022,13,Carson City,13302.2,Eagle Valley MS,Regular,50,Not Rated,NO,43.5,26.7,37.7,YES,YES,NO,NO,NO,48.3,27,17.8,>95,N/A,N/A,N/A,N/A,N/A,N/A,27.4,NO,N/A,YES,2,YES,2
2022,13,Carson City,13501.3,Carson HS,Regular,74.5,Not Rated,NO,42.2,19.3,35.3,YES,YES,NO,NO,NO,N/A,N/A,20,N/A,81.9,74.4,55.6,42.6,88.7,92.9,32.9,NO,N/A,YES,2,YES,2
2022,13,Carson City,13903.1,Pioneer Academy ES,Alternative,43.33,Not Rated,YES,-,-,-,-,N/A,NO,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.5,NO,N/A,NO,N/A,NO,N/A
2022,13,Carson City,13903.2,Pioneer Academy MS,Alternative,77.14,Not Rated,YES,84.2,57.8,-,YES,YES,NO,NO,NO,73.3,60,N/A,83.3,N/A,N/A,N/A,N/A,N/A,N/A,57.1,NO,N/A,NO,N/A,NO,N/A
2022,13,Carson City,13903.3,Pioneer Academy HS,Alternative,23.89,Not Rated,YES,37.2,<5,8.1,YES,YES,NO,NO,NO,N/A,N/A,-,N/A,57.1,51.7,20.6,11.3,74.5,77.1,72.6,YES,3,NO,N/A,NO,N/A
