Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2022,10,Lyon,10201.1,Dayton ES,Regular,59,Not Rated,YES,39.7,30.4,32.8,YES,YES,NO,NO,NO,54.1,45.3,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18,NO,N/A,NO,N/A,NO,N/A
2022,10,Lyon,10202.1,Yerington ES,Regular,14.5,Not Rated,YES,26.1,28.8,N/A,YES,YES,YES,NO,NO,28.9,24,38.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.6,NO,N/A,YES,3,YES,3
2022,10,Lyon,10203.1,Fernley ES,Regular,59.5,Not Rated,YES,35.6,41.3,N/A,YES,YES,NO,NO,NO,53.8,58.2,42.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.4,NO,N/A,NO,N/A,NO,N/A
2022,10,Lyon,10205.1,Silver Stage ES,Regular,11.11,Not Rated,YES,22.2,25.3,N/A,YES,YES,NO,NO,NO,22.7,25,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46.1,YES,4,NO,N/A,NO,N/A
2022,10,Lyon,10206.1,East Valley ES,Regular,50.5,Not Rated,YES,49.7,45.9,N/A,YES,YES,YES,NO,NO,60.9,39,41.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28.2,NO,N/A,NO,N/A,NO,N/A
2022,10,Lyon,10208.2,Dayton Intermediate MS,Regular,30.5,Not Rated,YES,33.1,23.9,35.4,NO,NO,YES,NO,NO,31.8,27.5,<5,76,N/A,N/A,N/A,N/A,N/A,N/A,24.4,NO,N/A,YES,3,YES,3
2022,10,Lyon,10209.1,Cottonwood ES,Regular,19,Not Rated,YES,28.2,24.4,N/A,YES,YES,NO,NO,NO,29.8,14.9,57.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.7,NO,N/A,YES,1,YES,1
2022,10,Lyon,10210.1,Sutro ES,Regular,43.5,Not Rated,YES,40.5,35.8,5.8,YES,YES,NO,NO,NO,50.3,37.9,42.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.9,NO,N/A,YES,3,YES,3
2022,10,Lyon,10211.1,Riverview ES,Regular,23.5,Not Rated,YES,26.1,23.3,16.6,NO,NO,YES,NO,NO,31.2,31.9,23.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.4,NO,N/A,YES,2,YES,2
2022,10,Lyon,10302.2,Yerington Intermediate MS,Regular,40,Not Rated,YES,30.5,19.3,24.1,YES,YES,YES,NO,NO,35.3,28.9,14.5,92,N/A,N/A,N/A,N/A,N/A,N/A,26.5,NO,N/A,YES,3,YES,3
2022,10,Lyon,10303.1,Fernley Intermediate ES,Regular,53.68,Not Rated,YES,40.6,35.7,14.1,YES,YES,YES,NO,NO,51.9,51.2,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.6,NO,N/A,YES,3,NO,N/A
2022,10,Lyon,10304.2,Silver Stage MS,Regular,31.11,Not Rated,YES,31.6,17,15.7,YES,YES,NO,NO,NO,37.2,24.4,-,76,N/A,N/A,N/A,N/A,N/A,N/A,26.2,NO,N/A,YES,2,YES,2
2022,10,Lyon,10305.2,Silverland MS,Regular,23,Not Rated,YES,30.6,17.3,42.5,NO,NO,YES,NO,NO,29.9,14.8,28.5,85.4,N/A,N/A,N/A,N/A,N/A,N/A,33.6,NO,N/A,YES,3,YES,3
2022,10,Lyon,10601.3,Fernley HS,Regular,58,Not Rated,YES,39,19.6,23.5,YES,YES,NO,NO,NO,N/A,N/A,19.3,N/A,89.3,66.2,27.9,34.9,84.6,87.7,33,NO,N/A,NO,N/A,NO,N/A
2022,10,Lyon,10602.1,Smith Valley Combined ES,Regular,32.78,Not Rated,NO,48,34,38.4,YES,YES,NO,NO,NO,48.6,18.9,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.8,NO,N/A,NO,N/A,NO,N/A
