Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI,district_id,district_name,year
2017,2,Clark,2110.1,Parson ES,Regular,42.5,2,YES,36.7,21.7,,YES,YES,YES,NO,NO,42.7,25.7,55.1,,,,,,,,11.3,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2111.1,Dooley ES,Regular,73.11,4,YES,63,51,,YES,YES,NO,NO,NO,70.2,38,-,,,,,,,,8.9,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2112.1,Mendoza ES,Regular,35.5,2,YES,29.9,25.2,,YES,YES,NO,NO,NO,42.8,26.5,41.5,,,,,,,,11.3,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2113.1,McMillan ES,Regular,57.5,3,YES,35.2,21.4,,YES,YES,NO,NO,NO,55.8,36.3,45.1,,,,,,,,14.9,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2114.1,Perkins Ute ES,Regular,81.5,4,YES,64,55.4,,NO,YES,YES,NO,NO,75,51.1,27.2,,,,,,,,9.9,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2115.1,Lynch ES,Regular,12.0,1,YES,18.2,15.3,,YES,YES,NO,NO,NO,26.7,14.8,28.9,,,,,,,,21.5,YES,1.0,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2116.1,Woolley ES,Regular,57.5,3,YES,51.9,39,,YES,YES,NO,NO,NO,56.1,32.4,57.3,,,,,,,,17.4,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2117.1,Lunt  ES,Regular,57.5,3,YES,23.6,26.3,,YES,YES,NO,NO,NO,39.8,50,51,,,,,,,,12.9,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2118.1,Eisenberg ES,Regular,61.5,3,YES,52.6,44.7,,YES,YES,NO,NO,NO,53.1,43,35.4,,,,,,,,15.4,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2119.1,Fong ES,Regular,69.0,4,YES,43.7,45.2,,YES,YES,NO,NO,NO,54.8,50.8,43.2,,,,,,,,14.8,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2120.1,Gibson ES,Regular,86.0,5,YES,64.4,55.5,,YES,YES,NO,NO,NO,56.5,52.7,50,,,,,,,,9.2,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2121.1,Wynn ES,Regular,62.0,3,YES,40,36.7,,YES,YES,NO,NO,NO,49.1,51.6,37.3,,,,,,,,14.5,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2122.1,Hill ES,Regular,68.0,4,YES,47.2,42.6,,YES,YES,NO,NO,NO,57.9,45.5,24.5,,,,,,,,10.6,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2123.1,Jacobson ES,Regular,43.5,2,YES,51.8,44.5,,YES,YES,NO,NO,NO,42.2,30.2,58.1,,,,,,,,18.2,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2124.1,Derfelt ES,Regular,50.5,3,YES,48.5,44.9,,YES,YES,NO,NO,NO,41.1,37.9,41.7,,,,,,,,14.8,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2125.1,Cunningham ES,Regular,21.5,1,YES,31.8,32.5,,YES,YES,YES,NO,NO,32.2,31.8,21,,,,,,,,21.7,YES,1.0,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2126.1,Cox David ES,Regular,71.0,4,NO,65.3,56.7,,YES,YES,YES,NO,NO,64,41.6,53.5,,,,,,,,8,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2127.1,Treem ES,Regular,67.0,4,YES,50.8,34.1,,YES,YES,YES,NO,NO,58.7,35.6,51.5,,,,,,,,9.7,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2128.1,Rundle ES,Regular,23.5,1,YES,26.1,20.2,,YES,YES,NO,NO,NO,33.6,24.6,36.8,,,,,,,,16.7,YES,1.0,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2129.1,Herr ES,Regular,19.0,1,YES,25.6,14.2,,YES,YES,YES,NO,NO,24.3,<5,42.3,,,,,,,,16.2,YES,1.0,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2130.1,Dailey ES,Regular,54.0,3,YES,44.3,47.2,,YES,YES,YES,NO,NO,42.8,39.2,59.4,,,,,,,,9.9,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2131.1,Adams ES,Regular,47.5,2,YES,38.8,26.1,,YES,YES,NO,NO,NO,44.5,32.9,46.9,,,,,,,,9.7,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2132.1,May ES,Regular,78.0,4,YES,63.9,45.3,,YES,YES,YES,NO,NO,58,40,52.9,,,,,,,,9.9,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2133.1,Kahre ES,Regular,36.5,2,YES,44,32,,YES,YES,NO,NO,NO,35.6,34.3,21.2,,,,,,,,15.2,NO,,NO,,NO,,64827,Churchill,2017
