Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2017,16,Washoe,16201.1,Anderson ES,Regular,57,3,YES,34.3,34.3,N/A,YES,YES,NO,NO,NO,52.6,41.9,40.3,N/A,N/A,,,,N/A,N/A,16.6,NO,N/A,NO,N/A,NO,N/A
2017,16,Washoe,16202.1,Loder ES,Regular,19,1,YES,16.8,25,N/A,YES,YES,NO,NO,NO,28,21.4,36.5,N/A,N/A,,,,N/A,N/A,17.2,YES,1,NO,N/A,NO,N/A
2017,16,Washoe,16203.1,Elmcrest ES,Regular,45,2,YES,30,36.9,N/A,YES,YES,NO,NO,NO,42.3,39,44,N/A,N/A,,,,N/A,N/A,16.9,NO,N/A,NO,N/A,NO,N/A
2017,16,Washoe,16204.1,Duncan ES,Regular,21,1,YES,21.6,25.6,N/A,YES,YES,NO,NO,NO,27,17.4,46.4,N/A,N/A,,,,N/A,N/A,18.6,YES,1,NO,N/A,NO,N/A
2017,16,Washoe,16205.1,Warner ES,Regular,57,3,YES,49.2,42,N/A,YES,YES,NO,NO,NO,54.5,46.1,31.8,N/A,N/A,,,,N/A,N/A,23.5,NO,N/A,NO,N/A,NO,N/A
2017,16,Washoe,16206.1,Hunter Lake ES,Regular,87,5,NO,77,70.8,N/A,YES,YES,NO,NO,NO,70.6,63.4,25,N/A,N/A,,,,N/A,N/A,14,NO,N/A,NO,N/A,NO,N/A
2017,16,Washoe,16207.1,Beck ES,Regular,85,5,NO,65.7,60.2,N/A,YES,YES,YES,NO,NO,64,60.2,41.8,N/A,N/A,,,,N/A,N/A,10,NO,N/A,NO,N/A,NO,N/A
2017,16,Washoe,16208.1,Booth ES,Regular,25,1,YES,24.6,28.3,N/A,YES,YES,NO,NO,NO,24.6,22.5,42,N/A,N/A,,,,N/A,N/A,16.1,YES,1,NO,N/A,NO,N/A
2017,16,Washoe,16209.1,Towles ES,Regular,66,3,NO,60.8,52.3,N/A,YES,YES,NO,NO,NO,60.2,33.8,50,N/A,N/A,,,,N/A,N/A,11.3,NO,N/A,NO,N/A,NO,N/A
2017,16,Washoe,16210.1,Melton ES,Regular,89,5,NO,75.6,65,N/A,YES,YES,NO,NO,NO,65.2,49.4,52.3,N/A,N/A,,,,N/A,N/A,8.2,NO,N/A,NO,N/A,NO,N/A
