Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2017,04,Elko,04104.1,Independence Vly ES,Regular,36.67,Not Rated,NO,-,-,N/A,-,-,NO,NO,NO,-,-,-,N/A,N/A,,,,N/A,N/A,9,NO,N/A,NO,N/A,NO,N/A
2017,04,Elko,04104.2,Independence Vly MS,Regular,N/A,Not Rated,NO,-,-,N/A,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,,,,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2017,04,Elko,04105.1,Jackpot ES,Regular,54,3,YES,30.4,34.7,N/A,YES,YES,NO,NO,NO,48.3,41.9,47.3,N/A,N/A,,,,N/A,N/A,10.7,NO,N/A,NO,N/A,NO,N/A
2017,04,Elko,04108.1,Mound Vly ES,Regular,100,Not Rated,NO,-,-,N/A,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,,,,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2017,04,Elko,04108.2,Mound Vly MS,Regular,N/A,Not Rated,NO,-,-,N/A,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,,,,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2017,04,Elko,04111.1,Ruby Vly ES,Regular,100,Not Rated,NO,-,-,N/A,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,,,,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2017,04,Elko,04111.2,Ruby Vly MS,Regular,100,Not Rated,NO,-,-,N/A,-,-,NO,NO,NO,-,-,N/A,-,N/A,,,,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2017,04,Elko,04202.1,Elko Grammar #2 ES,Regular,35.5,2,NO,43.9,45.2,N/A,YES,YES,NO,NO,NO,33.8,24.1,73.6,N/A,N/A,,,,N/A,N/A,7.1,NO,N/A,NO,N/A,NO,N/A
2017,04,Elko,04203.1,Northside ES,Regular,33,2,NO,36.4,41.9,N/A,YES,YES,NO,NO,NO,38.2,25,48.3,N/A,N/A,,,,N/A,N/A,7.4,NO,N/A,NO,N/A,NO,N/A
2017,04,Elko,04204.1,Southside ES,Regular,76,4,YES,38.1,38.5,N/A,YES,YES,NO,NO,NO,76.6,72.9,51.6,N/A,N/A,,,,N/A,N/A,14.6,NO,N/A,NO,N/A,NO,N/A
