Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2017,12,Nye,12101.1,Duckwater ES,Regular,66.67,Not Rated,NO,-,-,N/A,-,-,NO,NO,NO,-,-,-,N/A,N/A,,,,N/A,N/A,10,NO,N/A,NO,N/A,NO,N/A
2017,12,Nye,12102.1,Manse ES,Regular,83.5,4,YES,56.8,48.6,N/A,YES,YES,NO,NO,NO,62.4,55.6,60.5,N/A,N/A,,,,N/A,N/A,20.1,NO,N/A,NO,N/A,NO,N/A
2017,12,Nye,12103.1,Round Mtn ES,Regular,27.78,2,NO,17.3,19.2,N/A,NO,NO,YES,NO,NO,13.8,29.7,N/A,N/A,N/A,,,,N/A,N/A,12.5,NO,N/A,NO,N/A,NO,N/A
2017,12,Nye,12105.1,Gabbs ES,Regular,10,Not Rated,YES,-,-,N/A,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,,,,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2017,12,Nye,12106.1,Amargosa Vly ES,Regular,46.5,2,YES,44.4,37.7,N/A,YES,YES,NO,NO,NO,48.4,36.3,40.7,N/A,N/A,,,,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2017,12,Nye,12108.1,Johnson ES,Regular,64,3,YES,31.6,30.4,N/A,YES,YES,NO,NO,NO,50.4,50,53.3,N/A,N/A,,,,N/A,N/A,15.2,NO,N/A,NO,N/A,NO,N/A
2017,12,Nye,12201.1,Beatty ES,Regular,67.69,4,YES,50,40.9,N/A,YES,YES,NO,NO,NO,91.6,75,-,N/A,N/A,,,,N/A,N/A,27.6,NO,N/A,NO,N/A,NO,N/A
2017,12,Nye,12202.1,Tonopah ES,Regular,22.56,1,NO,31.8,18.8,N/A,YES,YES,NO,NO,NO,42,8,-,N/A,N/A,,,,N/A,N/A,19.5,YES,1,NO,N/A,NO,N/A
2017,12,Nye,12207.1,Hafen ES,Regular,57,3,YES,37,43.4,N/A,YES,YES,NO,NO,NO,53.8,44.7,15,N/A,N/A,,,,N/A,N/A,18.9,NO,N/A,NO,N/A,NO,N/A
2017,12,Nye,12210.1,Floyd ES,Regular,72,4,YES,47.1,45.5,N/A,YES,YES,NO,NO,NO,57.5,50,13.3,N/A,N/A,,,,N/A,N/A,10.7,NO,N/A,NO,N/A,NO,N/A
2017,12,Nye,12211.1,Warm Springs ES,Regular,N/A,Not Rated,NO,-,-,N/A,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2017,12,Nye,12211.2,Warm Springs MS,Regular,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
2017,12,Nye,12301.2,Clarke MS,Regular,42,2,YES,38.4,24.6,N/A,YES,YES,NO,NO,NO,40.9,26,<5,93.4,N/A,,,,N/A,N/A,19.2,NO,N/A,NO,N/A,NO,N/A
2017,12,Nye,12311.2,Beatty MS,Regular,53.11,3,NO,37.9,20.6,N/A,YES,YES,NO,NO,NO,44,28,-,90,N/A,,,,N/A,N/A,20.5,NO,N/A,NO,N/A,NO,N/A
2017,12,Nye,12312.2,Tonopah MS,Regular,45.89,2,NO,30.8,17.6,N/A,YES,YES,NO,NO,NO,39.3,16.3,-,84.2,N/A,,,,N/A,N/A,16.2,NO,N/A,NO,N/A,NO,N/A
2017,12,Nye,12313.2,Round Mtn MS,Regular,55.33,3,NO,35.4,22.9,N/A,YES,YES,NO,NO,NO,42.5,30,N/A,71.4,N/A,,,,N/A,N/A,5.8,NO,N/A,NO,N/A,NO,N/A
2017,12,Nye,12315.2,Gabbs MS,Regular,6,Not Rated,NO,-,-,N/A,-,-,NO,NO,NO,-,-,-,-,N/A,,,,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2017,12,Nye,12316.2,Amargosa Vly MS,Regular,46,2,NO,38.6,9,N/A,YES,YES,NO,NO,NO,45.2,7.1,18.1,76.4,N/A,,,,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2017,12,Nye,12317.2,Duckwater MS,Regular,N/A,Not Rated,NO,-,-,N/A,-,-,NO,NO,NO,-,-,N/A,-,N/A,,,,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2017,12,Nye,12601.3,Beatty HS,Regular,50,-1,YES,74.1,56.7,,N/A,N/A,NO,NO,NO,N/A,N/A,8.3,N/A,97.2,,,,79.1,75,12.7,NO,N/A,NO,N/A,NO,N/A
2017,12,Nye,12602.3,Gabbs HS,Regular,12,-1,YES,-,-,,N/A,N/A,NO,NO,NO,N/A,N/A,-,N/A,-,,,,-,-,-,NO,N/A,NO,N/A,NO,N/A
2017,12,Nye,12603.3,Tonopah HS,Regular,35.33,-1,NO,66.2,47.7,,N/A,N/A,NO,NO,NO,N/A,N/A,-,N/A,96.5,,,,53.1,78.7,18.4,YES,1,NO,N/A,NO,N/A
2017,12,Nye,12604.3,Pahrump Vly HS,Regular,46,-1,YES,77.3,45.4,,N/A,N/A,YES,NO,NO,N/A,N/A,<5,N/A,86,,,,80.9,83.1,15.1,NO,N/A,NO,N/A,NO,N/A
2017,12,Nye,12605.3,Round Mtn HS,Regular,47.56,-1,NO,75,44.6,,N/A,N/A,NO,NO,NO,N/A,N/A,-,N/A,95,,,,81.4,72.2,10.6,NO,N/A,NO,N/A,NO,N/A
2017,12,Nye,12606.3,Pathways HS HS,Alternative,7.23,-1,NO,42.8,19.6,,N/A,N/A,YES,NO,NO,N/A,N/A,N/A,N/A,N/A,,,,33.8,44.7,40.5,YES,1,NO,N/A,NO,N/A
2017,12,Nye,12607.2,Pathways MS MS,Alternative,11.43,1,NO,15.3,11.1,N/A,NO,NO,YES,NO,NO,20,12.5,N/A,60,N/A,,,,N/A,N/A,20.8,YES,1,NO,N/A,NO,N/A
2017,12,Nye,12609.1,Pathways Elem ES,Alternative,N/A,Not Rated,NO,-,-,N/A,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,,,,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
