Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2017,07,Humboldt,07101.1,Denio ES,Regular,60,Not Rated,YES,-,-,N/A,-,-,NO,NO,NO,-,-,-,N/A,N/A,,,,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2017,07,Humboldt,07101.2,Denio MS,Regular,0,Not Rated,YES,-,-,N/A,-,-,NO,NO,NO,N/A,N/A,N/A,-,N/A,,,,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2017,07,Humboldt,07103.1,Kings River ES,Regular,86.67,Not Rated,YES,-,-,N/A,-,-,NO,NO,NO,-,-,-,N/A,N/A,,,,N/A,N/A,7.1,NO,N/A,NO,N/A,NO,N/A
2017,07,Humboldt,07103.2,Kings River MS,Regular,77.78,Not Rated,YES,-,-,N/A,-,-,NO,NO,NO,-,-,-,N/A,N/A,,,,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2017,07,Humboldt,07104.1,Orovada ES,Regular,10,Not Rated,YES,28.5,21.4,N/A,-,N/A,NO,NO,NO,-,-,-,N/A,N/A,,,,N/A,N/A,18.7,NO,N/A,NO,N/A,NO,N/A
2017,07,Humboldt,07104.2,Orovada MS,Regular,18.52,Not Rated,YES,-,-,N/A,-,-,NO,NO,NO,-,-,-,-,N/A,,,,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2017,07,Humboldt,07105.1,Paradise Vly ES,Regular,28.46,2,YES,26.6,6.6,N/A,-,N/A,NO,NO,NO,50,10,-,N/A,N/A,,,,N/A,N/A,26.9,NO,N/A,NO,N/A,NO,N/A
2017,07,Humboldt,07105.2,Paradise Vly MS,Regular,62.96,Not Rated,YES,-,-,N/A,-,-,NO,NO,NO,-,-,N/A,-,N/A,,,,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2017,07,Humboldt,07201.1,Sonoma Heights ES,Regular,23.5,1,YES,39.7,35.6,N/A,YES,YES,NO,NO,NO,37.5,15.9,47.5,N/A,N/A,,,,N/A,N/A,18.9,YES,1,NO,N/A,NO,N/A
2017,07,Humboldt,07202.1,Winnemucca ES,Regular,76,4,YES,48.8,45.9,N/A,YES,YES,NO,NO,NO,64.7,64.7,43.1,N/A,N/A,,,,N/A,N/A,16.6,NO,N/A,NO,N/A,NO,N/A
2017,07,Humboldt,07203.1,McDermitt ES,Regular,12,1,YES,6.2,<5,N/A,YES,YES,NO,NO,NO,18.7,12.5,-,N/A,N/A,,,,N/A,N/A,31.2,YES,1,NO,N/A,NO,N/A
2017,07,Humboldt,07205.1,Grass Vly ES,Regular,74,4,NO,37.8,43.2,N/A,YES,YES,NO,NO,NO,64.6,55.3,47.2,N/A,N/A,,,,N/A,N/A,15.5,NO,N/A,NO,N/A,NO,N/A
2017,07,Humboldt,07206.1,French Ford ES,Regular,25.16,1,NO,37.2,30.9,N/A,YES,YES,NO,NO,NO,38.1,30,28,N/A,N/A,,,,N/A,N/A,19.6,YES,1,NO,N/A,NO,N/A
2017,07,Humboldt,07301.2,Winnemucca MS,Regular,36,2,NO,37.7,27,N/A,YES,YES,NO,NO,NO,35.8,23.3,35,13.9,N/A,,,,N/A,N/A,23.3,NO,N/A,NO,N/A,NO,N/A
2017,07,Humboldt,07302.2,McDermitt MS,Regular,18.09,1,NO,18.7,<5,N/A,-,N/A,NO,NO,NO,18.7,6.2,N/A,-,N/A,,,,N/A,N/A,68.4,YES,1,NO,N/A,NO,N/A
2017,07,Humboldt,07501.3,Lowry HS,Regular,49,-1,NO,79.5,57.7,,N/A,N/A,NO,NO,NO,N/A,N/A,8,N/A,13.4,,,,79.4,82.4,28.9,NO,N/A,NO,N/A,NO,N/A
2017,07,Humboldt,07601.3,McDermitt HS,Regular,42,-1,NO,88.8,73.6,,N/A,N/A,NO,NO,NO,N/A,N/A,-,N/A,90.9,,,,-,66.6,55.3,YES,1,NO,N/A,NO,N/A
2017,07,Humboldt,07901.2,Leighton Hall MS,Alternative,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2017,07,Humboldt,07901.3,Leighton Hall HS,Alternative,100,-1,NO,N/A,N/A,,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,,,,-,N/A,-,NO,N/A,NO,N/A,NO,N/A
