Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2017,09,Lincoln,09102.1,Pahranagat Vly ES,Regular,64.22,3,NO,48.2,54.2,N/A,YES,NO,YES,NO,NO,35.2,44.1,-,N/A,N/A,,,,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2017,09,Lincoln,09201.1,Caliente ES,Regular,25.89,1,YES,29.7,31.9,N/A,YES,YES,NO,NO,NO,34.2,28.5,-,N/A,N/A,,,,N/A,N/A,16.8,YES,1,NO,N/A,NO,N/A
2017,09,Lincoln,09202.1,Panaca ES,Regular,51.44,3,YES,38.3,45,N/A,YES,YES,NO,NO,NO,50,34,-,N/A,N/A,,,,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2017,09,Lincoln,09203.1,Pioche ES,Regular,62.56,3,NO,34,38,N/A,YES,YES,NO,NO,NO,46.1,41,N/A,N/A,N/A,,,,N/A,N/A,8.2,NO,N/A,NO,N/A,NO,N/A
2017,09,Lincoln,09301.2,Meadow Vly MS,Regular,42.56,2,NO,39.7,20.5,N/A,YES,YES,NO,NO,NO,36.9,20,-,>95,N/A,,,,N/A,N/A,16.2,NO,N/A,NO,N/A,NO,N/A
2017,09,Lincoln,09302.2,Pahranagat Vly MS,Regular,74.22,4,NO,36.5,41.2,N/A,YES,YES,YES,NO,NO,34.4,50,N/A,>95,N/A,,,,N/A,N/A,8.8,NO,N/A,NO,N/A,NO,N/A
2017,09,Lincoln,09501.3,Lincoln Co HS,Regular,50.89,-1,NO,64,48.5,,N/A,N/A,YES,NO,NO,N/A,N/A,-,N/A,97.4,,,,80.8,78.7,14.2,NO,N/A,NO,N/A,NO,N/A
2017,09,Lincoln,09601.3,Pahranagat Vly HS,Regular,75.33,-1,NO,80.7,64.1,,N/A,N/A,YES,NO,NO,N/A,N/A,N/A,N/A,84,,,,90,76.9,<5,NO,N/A,NO,N/A,NO,N/A
2017,09,Lincoln,09602.2,C O  Bastian MS,Alternative,13.11,Not Rated,NO,-,-,N/A,-,-,NO,NO,NO,-,-,N/A,-,N/A,,,,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2017,09,Lincoln,09602.3,C O  Bastian HS,Alternative,10.89,-1,NO,16.4,30.1,,N/A,N/A,YES,NO,NO,N/A,N/A,N/A,N/A,29.2,,,,22.8,46.2,26.4,YES,1,NO,N/A,NO,N/A
