Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2017,08,Lander,08201.1,Battle Mtn ES,Regular,57.5,3,YES,49.5,40.4,N/A,YES,YES,NO,NO,NO,48,40.6,58.9,N/A,N/A,,,,N/A,N/A,>95,NO,N/A,NO,N/A,NO,N/A
2017,08,Lander,08302.2,Lemaire Jr High,Regular,28,1,NO,28.5,21.6,N/A,YES,YES,NO,NO,NO,21.3,18.2,25,89.3,N/A,,,,N/A,N/A,>95,YES,1,NO,N/A,NO,N/A
2017,08,Lander,08601.3,Battle Mtn HS,Regular,42,-1,NO,67.8,35.4,,N/A,N/A,NO,NO,NO,N/A,N/A,-,N/A,82.5,,,,83.3,81.1,>95,NO,N/A,NO,N/A,NO,N/A
2017,08,Lander,08602.1,Austin School ES,Regular,10,Not Rated,NO,-,-,N/A,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,,,,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2017,08,Lander,08602.2,Austin School MS,Regular,0,Not Rated,NO,-,-,N/A,-,-,NO,NO,NO,-,-,N/A,-,N/A,,,,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2017,08,Lander,08602.3,Austin School HS,Regular,93.75,-1,NO,N/A,N/A,,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,-,,,,-,-,N/A,NO,N/A,NO,N/A,NO,N/A
