Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2016,18,"State Public Charter School Authority ",18400.2,Silver State MS,Charter,,,NO,42.1,10.5,68.4,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,18,"State Public Charter School Authority ",18400.3,Silver State HS,Charter,,,NO,65.5,40.2,,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,18,"State Public Charter School Authority ",18401.3,Nevada State HS,Charter,,,NO,83.3,63.5,,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,18,"State Public Charter School Authority ",18404.1,Nevada Virtual Ac ES,Charter Virtual School,,,YES,36.8,22.5,41.3,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,18,"State Public Charter School Authority ",18404.2,Nevada Virtual Ac MS,Charter Virtual School,,,YES,47,26.9,46,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,18,"State Public Charter School Authority ",18404.3,Nevada Virtual Ac HS,Charter Virtual School,,,YES,74.9,41.9,,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,18,"State Public Charter School Authority ",18405.1,NV Connections Ac ES,Charter Virtual School,,,YES,53.6,32.7,73.2,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,18,"State Public Charter School Authority ",18405.2,NV Connections Ac MS,Charter Virtual School,,,YES,50.2,22.7,59.8,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,18,"State Public Charter School Authority ",18405.3,NV Connections Ac HS,Charter Virtual School,,,YES,87.9,50.7,,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,18,"State Public Charter School Authority ",18407.1,Coral Acad of Sci ES,Charter,,,NO,80,71.4,89.5,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
