Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2016,10,Lyon,10201.1,Dayton  ES,Regular,,,YES,53.8,38.9,62.3,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,10,Lyon,10202.1,Yerington  ES,Regular,,,YES,38.5,34.6,N/A,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,10,Lyon,10203.1,Fernley  ES,Regular,,,YES,51.1,46.1,N/A,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,10,Lyon,10205.1,Silver Stage ES,Regular,,,YES,40,35.6,55.4,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,10,Lyon,10205.2,SilverSprings  MS,Regular,,,YES,37,32.7,70.6,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,10,Lyon,10206.1,East Valley  ES,Regular,,,YES,58.5,61.9,N/A,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,10,Lyon,10208.2,Dayton  MS,Regular,,,NO,47.4,35.4,66.9,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,10,Lyon,10209.1,Cottonwood  ES,Regular,,,YES,49,35.7,N/A,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,10,Lyon,10210.1,Sutro  ES,Regular,,,YES,47.5,35.6,61.9,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,10,Lyon,10211.1,Riverview  ES,Regular,,,YES,47.2,43,78.3,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,10,Lyon,10302.2,Yerington MS,Regular,,,NO,40.2,32.4,62.8,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,10,Lyon,10303.1,Fernley  ES,Regular,,,NO,54.2,51.9,70.4,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,10,Lyon,10305.2,Silverland  MS,Regular,,,NO,53.3,34.9,63.2,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,10,Lyon,10601.3,Fernley  HS,Regular,,,NO,76.5,52,,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,10,Lyon,10602.1,Smith Valley Sch ES,Regular,,,NO,68.3,46.3,78.6,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,10,Lyon,10602.2,Smith Valley Sch MS,Regular,,,NO,50,40.4,66.7,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,10,Lyon,10602.3,Smith Valley Sch HS,Regular,,,NO,55,64.1,,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,10,Lyon,10603.3,Yerington  HS,Regular,,,NO,79.2,43.3,,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,10,Lyon,10604.3,Dayton  HS,Regular,,,NO,81.6,59.2,,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,10,Lyon,10605.3,Silver Stage  HS,Regular,,,NO,91.5,41.8,,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,10,Lyon,10902.2,Western NV Yth Ct MS,Alternative,,,NO,N/A,N/A,N/A,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,10,Lyon,10902.3,Western NV Yth Ct HS,Alternative,,,NO,N/A,N/A,,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
