Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2018,12,Nye,12211.1,Warm Springs ES,Regular,N/A,Not Rated,NO,-,-,N/A,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2018,12,Nye,12211.2,Warm Springs MS,Regular,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
2018,12,Nye,12301.2,Clarke MS,Regular,38,2,YES,41.4,28.5,39.7,YES,YES,NO,NO,NO,43.2,28.5,10.8,94.3,N/A,N/A,N/A,N/A,N/A,N/A,24.6,NO,N/A,YES,1,YES,1
2018,12,Nye,12311.2,Beatty MS,Regular,37.63,2,YES,45.4,13.6,-,YES,YES,NO,NO,NO,45.4,13.6,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,25.7,NO,N/A,NO,N/A,NO,N/A
2018,12,Nye,12312.2,Tonopah MS,Regular,31.44,2,NO,31.3,12.2,36.4,YES,YES,NO,NO,NO,35,19.7,-,66.6,N/A,N/A,N/A,N/A,N/A,N/A,25.2,NO,N/A,NO,N/A,NO,N/A
2018,12,Nye,12313.2,Round Mtn MS,Regular,25.89,1,NO,22.5,8,40,YES,YES,NO,NO,NO,28.3,10,N/A,88.8,N/A,N/A,N/A,N/A,N/A,N/A,19.7,YES,1,NO,N/A,NO,N/A
2018,12,Nye,12315.2,Gabbs MS,Regular,4,Not Rated,YES,-,-,-,-,-,NO,NO,NO,-,-,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2018,12,Nye,12316.2,Amargosa Vly MS,Regular,45.5,2,YES,41.6,18.7,-,YES,YES,NO,NO,NO,47.8,17.3,8.3,81.8,N/A,N/A,N/A,N/A,N/A,N/A,12.2,NO,N/A,YES,1,YES,1
2018,12,Nye,12317.2,Duckwater MS,Regular,7,Not Rated,NO,-,-,-,-,-,NO,NO,NO,-,-,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2018,12,Nye,12601.3,Beatty HS,Regular,75,4,YES,25,20.8,20.6,YES,YES,NO,NO,NO,N/A,N/A,16.6,N/A,92.5,88,72,27,>95,>95,18.6,NO,N/A,NO,N/A,NO,N/A
2018,12,Nye,12602.3,Gabbs HS,Regular,0.5,Not Rated,YES,-,-,-,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,-,-,-,N/A,-,-,50,NO,N/A,NO,N/A,NO,N/A
2018,12,Nye,12603.3,Tonopah HS,Regular,55.89,3,NO,25,21.8,17.3,YES,YES,NO,NO,NO,N/A,N/A,-,N/A,92.3,75,<4.5,42.3,>95,62,34.9,YES,2,NO,N/A,NO,N/A
2018,12,Nye,12604.3,Pahrump Vly HS,Regular,70.5,4,YES,37.7,25,36.9,YES,YES,NO,NO,NO,N/A,N/A,23,N/A,88.9,63.1,38,27.9,93,87.6,27.4,NO,N/A,NO,N/A,NO,N/A
2018,12,Nye,12605.3,Round Mtn HS,Regular,60.89,3,NO,28.5,<5,17.1,-,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,100,57.1,42.8,40,>95,85.7,23.8,NO,N/A,NO,N/A,NO,N/A
2018,12,Nye,12606.3,Pathways HS HS,Alternative,8.33,1,NO,11.7,<5,30.4,YES,YES,NO,NO,NO,N/A,N/A,-,N/A,13.3,19.4,8.3,<5,47.6,46.3,37.2,YES,2,NO,N/A,NO,N/A
2018,12,Nye,12607.2,Pathways MS MS,Alternative,14.13,1,NO,34.7,9,-,NO,NO,NO,YES,NO,25,15.7,N/A,25,N/A,N/A,N/A,N/A,N/A,N/A,18,YES,2,NO,N/A,NO,N/A
2018,12,Nye,12609.1,Pathways Elem ES,Alternative,N/A,Not Rated,NO,N/A,N/A,N/A,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
