Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2018,07,Humboldt,07101.1,Denio ES,Regular,N/A,Not Rated,YES,-,-,-,-,-,NO,NO,NO,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2018,07,Humboldt,07101.2,Denio MS,Regular,N/A,Not Rated,YES,-,-,N/A,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2018,07,Humboldt,07103.1,Kings River ES,Regular,51.67,Not Rated,YES,-,-,-,-,-,NO,NO,NO,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.6,NO,N/A,NO,N/A,NO,N/A
2018,07,Humboldt,07103.2,Kings River MS,Regular,N/A,Not Rated,YES,-,-,-,-,-,NO,NO,NO,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2018,07,Humboldt,07104.1,Orovada ES,Regular,18.33,Not Rated,YES,-,-,-,-,-,NO,NO,NO,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.3,NO,N/A,NO,N/A,NO,N/A
2018,07,Humboldt,07104.2,Orovada MS,Regular,64.62,3,YES,40,30,-,-,N/A,NO,NO,NO,50,30,-,-,N/A,N/A,N/A,N/A,N/A,N/A,25,NO,N/A,NO,N/A,NO,N/A
2018,07,Humboldt,07105.1,Paradise Vly ES,Regular,18,Not Rated,YES,33.3,25,-,-,N/A,NO,NO,NO,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.6,NO,N/A,NO,N/A,NO,N/A
2018,07,Humboldt,07105.2,Paradise Vly MS,Regular,75.31,4,YES,50,20,-,-,N/A,NO,NO,NO,60,40,-,-,N/A,N/A,N/A,N/A,N/A,N/A,16.6,NO,N/A,NO,N/A,NO,N/A
2018,07,Humboldt,07201.1,Sonoma Heights ES,Regular,34.5,2,YES,44.5,42.3,N/A,YES,YES,NO,NO,NO,46.3,28.4,42.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.4,YES,2,NO,N/A,NO,N/A
2018,07,Humboldt,07202.1,Winnemucca ES,Regular,68.5,4,YES,46.4,43.2,N/A,YES,YES,NO,NO,NO,66.1,47,43.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.4,NO,N/A,NO,N/A,NO,N/A
2018,07,Humboldt,07203.1,McDermitt ES,Victory Regular,20.78,1,YES,<5,<5,-,YES,YES,NO,NO,NO,5.2,10.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.6,YES,2,NO,N/A,NO,N/A
2018,07,Humboldt,07205.1,Grass Vly ES,Zoom Regular,30.5,2,YES,29.8,35.6,N/A,YES,YES,NO,NO,NO,37.2,34,46.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.8,NO,N/A,NO,N/A,NO,N/A
2018,07,Humboldt,07206.1,French Ford MS,Regular,26.68,1,NO,40.5,31.8,13.8,YES,YES,NO,NO,NO,39.3,30.6,29.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.3,YES,2,NO,N/A,NO,N/A
2018,07,Humboldt,07301.1,Winnemucca ES,Regular,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
2018,07,Humboldt,07301.2,Winnemucca MS,Regular,38,2,NO,36.7,25,34.5,YES,YES,NO,NO,NO,38.2,24.7,35.5,>95,N/A,N/A,N/A,N/A,N/A,N/A,28,NO,N/A,YES,1,YES,1
2018,07,Humboldt,07302.2,McDermitt MS,Victory Regular,12.34,1,YES,<5,<5,-,YES,YES,NO,NO,NO,10,<5,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,66.6,YES,2,NO,N/A,NO,N/A
2018,07,Humboldt,07501.3,Lowry HS,Regular,62,3,NO,42.3,15.6,16.1,YES,YES,NO,NO,NO,N/A,N/A,18.4,N/A,92.1,51.2,36.6,37.7,90.6,89.5,36.3,NO,N/A,NO,N/A,NO,N/A
2018,07,Humboldt,07601.3,McDermitt HS,Regular,52.83,Not Rated,YES,-,-,-,-,-,NO,NO,NO,N/A,N/A,-,N/A,90,25,12.5,-,90,-,68,YES,2,NO,N/A,NO,N/A
2018,07,Humboldt,07901.1,Leighton Hall ES,Alternative,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
2018,07,Humboldt,07901.2,Leighton Hall MS,Alternative,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
2018,07,Humboldt,07901.3,Leighton Hall HS,Alternative,0,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,NO,N/A,NO,N/A,NO,N/A
