Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2018,18,"State Public Charter School Authority ",38435.1,Amer Leadership ACAD ES,Charter SPCSA,28.5,2,NO,38.9,37,14.4,YES,YES,NO,NO,NO,33.9,37.6,25.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",38435.2,Amer Leadership ACAD MS,Charter SPCSA,47.5,2,NO,34.7,26.3,31,YES,YES,NO,NO,NO,33.8,29.6,10,87,N/A,N/A,N/A,N/A,N/A,N/A,13.4,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",39438.1,Legacy N. Valley ES,Charter SPCSA,34.5,2,NO,41.2,36.6,20.4,YES,YES,NO,NO,NO,34.2,37.1,32.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.4,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",39438.2,Legacy N. Valley MS,Charter SPCSA,48.67,2,NO,45.9,32.2,45.8,YES,YES,NO,NO,NO,44.5,29.6,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,16.7,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",44437.1,Mater North NV ES,Charter SPCSA,15,1,YES,17.4,17.4,14.3,YES,YES,NO,NO,NO,25.8,9.3,40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.3,YES,1,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",47434.2,SLAM ACAD MS,Charter SPCSA,47.5,2,NO,43.5,27.8,25.2,YES,YES,NO,NO,NO,45.2,28.9,22.2,88.8,N/A,N/A,N/A,N/A,N/A,N/A,14.6,NO,N/A,YES,1,YES,1
2018,18,"State Public Charter School Authority ",47434.3,SLAM ACAD HS,Charter SPCSA,72,Not Rated,NO,N/A,N/A,29.5,N/A,N/A,NO,NO,NO,N/A,N/A,40,N/A,96.9,N/A,N/A,N/A,N/A,N/A,19.7,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",48433.2,Equipo ACAD MS,Zoom SPCSA,51,3,YES,37.4,14.5,20.6,YES,YES,NO,YES,NO,40.6,18.4,32.6,>95,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",48433.3,Equipo ACAD HS,Zoom SPCSA,70.5,Not Rated,YES,52.1,18.8,5.4,YES,YES,NO,NO,NO,N/A,N/A,35.4,N/A,93.8,>95,37.8,N/A,N/A,N/A,9.5,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",49432.1,Mater MT Vista ACAD ES,Zoom SPCSA,56,3,YES,39.4,36.7,9.5,YES,YES,NO,NO,NO,49.7,38.1,44.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.3,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",49432.2,Mater MT Vista ACAD MS,Zoom SPCSA,79.5,4,YES,44.7,27.4,35.8,YES,YES,NO,NO,NO,47.5,35.6,37.5,>95,N/A,N/A,N/A,N/A,N/A,N/A,12.6,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",49433.1,Mater Bonanza ACAD ES,Charter SPCSA,21.5,1,YES,30.9,27.4,7.4,YES,YES,NO,NO,NO,36.3,17.6,34.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.6,YES,1,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",49433.2,Mater Bonanza ACAD MS,Charter SPCSA,63.34,3,YES,36,29,N/A,YES,YES,NO,NO,NO,42.6,31.7,37.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",50431.1,American Prep  ACAD ES,Charter SPCSA,88,5,NO,64.2,54.3,27.7,YES,YES,NO,NO,NO,68.3,61.3,40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",50431.2,American Prep  ACAD MS,Charter SPCSA,84.22,5,NO,63.4,48.6,42,YES,YES,NO,NO,NO,61.9,52.2,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",50431.3,American Prep  ACAD HS,Charter SPCSA,79.27,Not Rated,NO,60.4,29.1,42.1,YES,YES,NO,NO,NO,N/A,N/A,-,N/A,100,75,28.5,N/A,N/A,N/A,8.4,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",51430.1,Founders ACAD ES,Charter SPCSA,42,2,NO,42.1,35,21.1,YES,YES,NO,NO,NO,35.9,33.9,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.8,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",51430.2,Founders ACAD MS,Charter SPCSA,64.78,3,NO,59.6,34.2,49.1,YES,YES,NO,NO,NO,57.5,36.3,-,74,N/A,N/A,N/A,N/A,N/A,N/A,11.9,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",51430.3,Founders ACAD HS,Charter SPCSA,96.17,5,NO,75,60,47.8,-,N/A,NO,NO,NO,N/A,N/A,-,N/A,97.3,-,-,-,-,N/A,10.6,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",52429.2,Leadership ACAD MS,Charter SPCSA Virtual,36.11,2,NO,45.2,25.4,29.2,NO,NO,NO,YES,NO,40.9,23,N/A,83,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",52429.3,Leadership ACAD HS,Charter SPCSA Virtual,57.14,3,NO,66.6,37,36.6,YES,YES,NO,NO,NO,N/A,N/A,N/A,N/A,79.2,-,-,64.2,70,90,<5,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",54428.1,Learning Bridge ES,Charter SPCSA,44.11,2,NO,48.1,43.2,30,YES,YES,NO,NO,NO,41.3,31,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",54428.2,Learning Bridge MS,Charter SPCSA,60.78,3,NO,40.5,33.3,41.2,YES,YES,NO,NO,NO,42.8,28.5,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",55200.1,Doral Cactus ACAD ES,Charter SPCSA,79.22,4,NO,68.4,69.6,45,YES,YES,NO,NO,NO,54.5,63.3,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",55200.2,Doral Cactus ACAD MS,Charter SPCSA,99.22,5,NO,76.6,55.8,66.9,YES,YES,NO,NO,NO,77.5,51.9,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,7.9,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",55201.1,Doral Fire Mesa ACAD ES,Charter SPCSA,66.5,3,NO,63.6,53.7,39.6,YES,YES,NO,NO,NO,55.3,42.1,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.2,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",55201.2,Doral Fire Mesa ACAD MS,Charter SPCSA,79.22,4,NO,62.7,34.5,44.7,YES,YES,NO,NO,NO,63,34.3,-,86.5,N/A,N/A,N/A,N/A,N/A,N/A,12.2,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",55202.1,Doral Red Rock ACAD ES,Charter SPCSA,94.5,5,NO,68.4,67,55,YES,YES,NO,NO,NO,68,64.7,81.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.9,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",55202.2,Doral Red Rock ACAD MS,Charter SPCSA,89.78,5,NO,72.7,45.3,47.8,YES,YES,NO,NO,NO,70.8,40.8,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,5.6,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",55202.3,Doral Red Rock ACAD HS,Charter SPCSA,62,Not Rated,NO,N/A,N/A,25.9,N/A,N/A,NO,NO,NO,N/A,N/A,-,N/A,96.3,N/A,N/A,N/A,N/A,N/A,12.9,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",55203.1,Doral Saddle ACAD ES,Charter SPCSA,83,4,NO,71.6,65.9,52.7,YES,YES,NO,NO,NO,58.5,51.4,53.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",55203.2,Doral Saddle ACAD MS,Charter SPCSA,69.78,3,NO,61.3,32.7,54.7,YES,YES,NO,NO,NO,59.1,28.5,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,7.6,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",55204.1,Doral W Pebble ACAD ES,Charter SPCSA,88.5,5,NO,74.2,61.4,45.9,YES,YES,NO,NO,NO,71.2,52.8,51.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.1,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",55204.2,Doral W Pebble ACAD MS,Charter SPCSA,72.69,4,NO,58.7,39.3,N/A,YES,YES,NO,NO,NO,59.5,36.4,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",57424.1,Honors ACAD ES,Charter SPCSA,96.33,5,NO,66.6,65.2,52.2,YES,YES,NO,NO,NO,73.1,60.9,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",57424.2,Honors ACAD MS,Charter SPCSA,85.22,5,NO,57.3,33.3,70.8,YES,YES,NO,NO,NO,62,35,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",58422.1,PAN Horizon ES,Charter SPCSA,86.44,5,NO,71.9,63.6,46.4,YES,YES,NO,NO,NO,69.3,57.4,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.5,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",58422.2,PAN Horizon MS,Charter SPCSA,94.22,5,NO,72.6,48.9,62.2,YES,YES,NO,NO,NO,79,57.2,-,82.3,N/A,N/A,N/A,N/A,N/A,N/A,16.6,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",58423.1,PAN Cadence ES,Charter SPCSA,84.5,5,NO,69.4,65.4,45.4,YES,YES,NO,NO,NO,61.8,56.5,71.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.8,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",58423.2,PAN Cadence MS,Charter SPCSA,88.67,5,NO,64.5,45.5,48.3,YES,YES,NO,NO,NO,63.6,48.4,-,93.4,N/A,N/A,N/A,N/A,N/A,N/A,10.3,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",58423.3,PAN Cadence HS,Charter SPCSA,58.67,Not Rated,NO,N/A,N/A,42.6,N/A,N/A,NO,NO,NO,N/A,N/A,-,N/A,87.7,N/A,N/A,N/A,N/A,N/A,16.7,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",58425.1,PAN Inspirada ES,Charter SPCSA,97,5,NO,85.3,80.4,64,YES,YES,NO,NO,NO,77.2,68.1,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.3,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",58425.2,PAN Inspirada MS,Charter SPCSA,97,5,NO,88.1,61,69.4,YES,YES,NO,NO,NO,89.8,58.5,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,7,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",58427.1,PAN St. Rose ES,Charter SPCSA,94.5,5,NO,82,75.4,57.4,YES,YES,NO,NO,NO,74.2,67.4,69.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.5,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",58427.2,PAN St. Rose MS,Charter SPCSA,97.56,5,NO,70.6,55.9,59.4,YES,YES,NO,NO,NO,72,58.4,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",59119.1,Somerset NLV ACAD ES,Charter SPCSA,40,2,NO,42.5,35.9,26.1,YES,YES,NO,NO,NO,40.7,29.8,60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.7,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",59119.2,Somerset NLV ACAD MS,Charter SPCSA,57.15,3,NO,43.4,30.4,40.8,YES,YES,NO,NO,NO,43.3,28.2,30.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.9,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",59120.1,Somerset Losee ES,Charter SPCSA,52.5,3,NO,49.7,46.2,35,YES,YES,NO,NO,NO,45,47.1,35.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.6,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",59120.2,Somerset Losee MS,Charter SPCSA,53.5,3,NO,47,24.9,39.7,YES,YES,NO,NO,NO,46.6,24.1,28,>95,N/A,N/A,N/A,N/A,N/A,N/A,7.7,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",59120.3,Somerset Losee HS,Charter SPCSA,38.15,Not Rated,NO,26,16.4,5,YES,YES,NO,NO,NO,N/A,N/A,17.1,N/A,86.5,52,12,N/A,N/A,N/A,14.9,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",59121.1,Somerset LoneMtn ES,Charter SPCSA,68.67,4,NO,59.9,59.2,38,YES,YES,NO,NO,NO,46.8,55.2,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.4,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",59121.2,Somerset LoneMtn MS,Charter SPCSA,82,5,NO,59.3,41.1,66.4,YES,YES,NO,NO,NO,57.7,43.3,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,6.2,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",59122.1,Somerset SkyPt ES,Charter SPCSA,70.89,4,NO,65.2,68.7,43.1,YES,YES,NO,NO,NO,59.3,63.4,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.1,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",59122.2,Somerset SkyPt MS,Charter SPCSA,59.22,3,NO,58.7,36.1,53.7,YES,YES,NO,NO,NO,53.1,28,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,8.6,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",59122.3,Somerset SkyPt HS,Charter SPCSA,66.38,3,NO,44.3,20,27.5,YES,YES,NO,NO,NO,N/A,N/A,-,N/A,N/A,70.1,14.4,28.3,>95,N/A,14,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",59123.1,Somerset Steph ES,Charter SPCSA,67,4,NO,64.4,61.1,41.8,YES,YES,NO,NO,NO,53,43.9,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.8,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",59123.2,Somerset Steph MS,Charter SPCSA,93.11,5,NO,61.6,50.6,66.7,YES,YES,NO,NO,NO,64.5,54.3,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,8.9,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",61415.1,Discovery Mesa ES,Charter SPCSA,53.11,3,NO,44.9,36.7,37.5,YES,YES,NO,NO,NO,50,47.2,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.7,NO,N/A,NO,N/A,NO,N/A
2018,18,"State Public Charter School Authority ",61415.2,Discovery Mesa MS,Charter SPCSA,72.56,4,NO,52.9,23.5,50,YES,YES,NO,NO,NO,64.5,32.2,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,27,NO,N/A,NO,N/A,NO,N/A
